province;red;green;blue;x;x;
12128;80;10;232;;x;
12129;81;10;236;;x;
12130;82;10;240;;x;
12131;83;10;244;;x;
12132;84;10;248;;x;
12133;85;12;232;;x;
12134;86;12;236;;x;
12135;87;12;240;;x;
12136;88;12;244;;x;
12137;89;12;248;;x;
12138;90;12;232;;x;
12139;91;12;236;;x;
12140;92;12;240;;x;
12141;93;12;244;;x;
12142;94;12;248;;x;
12143;95;12;232;;x;
12144;96;12;236;;x;
12145;97;12;240;;x;
12146;98;12;244;;x;
12147;99;12;248;;x;
12148;100;12;232;;x;
12149;101;12;236;;x;
12150;102;12;240;;x;
12151;103;12;244;;x;
12152;104;12;248;;x;
12153;105;12;232;;x;
12154;106;12;236;;x;
12155;107;12;240;;x;
12156;108;12;244;;x;
12157;109;12;248;;x;
12158;110;12;232;;x;
12159;111;12;236;;x;
12160;112;12;240;;x;
12161;113;12;244;;x;
12162;114;12;248;;x;
12163;115;12;232;;x;
12164;116;12;236;;x;
12165;117;12;240;;x;
12166;118;12;244;;x;
12167;119;12;248;;x;
12168;120;12;232;;x;
12169;121;12;236;;x;
12170;122;12;240;;x;
12171;123;12;244;;x;
12172;124;12;248;;x;
12173;125;12;232;;x;
12174;126;12;236;;x;
12175;0;12;240;;x;
12176;1;12;244;;x;
12177;2;12;248;;x;
12178;3;12;232;;x;
12179;4;12;236;;x;
12180;5;12;240;;x;
12181;6;12;244;;x;
12182;7;12;248;;x;
12183;8;12;232;;x;
12184;9;12;236;;x;
12185;10;12;240;;x;
12186;11;12;244;;x;
12187;12;12;248;;x;
12188;13;12;232;;x;
12189;14;12;236;;x;
12190;15;12;240;;x;
12191;16;12;244;;x;
12192;17;12;248;;x;
12193;18;12;232;;x;
12194;19;12;236;;x;
12195;20;12;240;;x;
12196;21;12;244;;x;
12197;22;12;248;;x;
12198;23;12;232;;x;
12199;24;12;236;;x;
12200;25;12;240;;x;
12201;26;12;244;;x;
12202;27;12;248;;x;
12203;28;12;232;;x;
12204;29;12;236;;x;
12205;30;12;240;;x;
12206;31;12;244;;x;
12207;32;12;248;;x;
12208;33;12;232;;x;
12209;34;12;236;;x;
12210;35;12;240;;x;
12211;36;12;244;;x;
12212;37;12;248;;x;
12213;38;12;232;;x;
12214;39;12;236;;x;
12215;40;12;240;;x;
12216;41;12;244;;x;
12217;42;12;248;;x;
12218;43;12;232;;x;
12219;44;12;236;;x;
12220;45;12;240;;x;
12221;46;12;244;;x;
12222;47;12;248;;x;
12223;48;12;232;;x;
12224;49;12;236;;x;
12225;50;12;240;;x;
12226;51;12;244;;x;
12227;52;12;248;;x;
12228;53;12;232;;x;
12229;54;12;236;;x;
12230;55;12;240;;x;
12231;56;12;244;;x;
12232;255;61;128;;x;
12233;255;61;255;;x;
12234;59;12;236;;x;
12235;60;12;240;;x;
12236;61;12;244;;x;
12237;255;61;129;;x;
12238;255;61;254;;x;
12239;255;61;130;;x;
12240;255;61;253;;x;
12241;255;61;131;;x;
12242;255;61;252;;x;
12243;255;61;132;;x;
12244;255;61;251;;x;
12245;255;61;133;;x;
12246;71;12;244;;x;
12247;72;12;248;;x;
12248;73;12;232;;x;
12249;74;12;236;;x;
12250;75;12;240;;x;
12251;76;12;244;;x;
12252;77;12;248;;x;
12253;78;14;232;;x;
12254;79;14;236;;x;
12255;80;14;240;;x;
12256;81;14;244;;x;
12257;82;14;248;;x;
12258;83;14;232;;x;
12259;84;14;236;;x;
12260;85;14;240;;x;
12261;86;14;244;;x;
12262;87;14;248;;x;
12263;88;14;232;;x;
12264;89;14;236;;x;
12265;90;14;240;;x;
12266;91;14;244;;x;
12267;92;14;248;;x;
12268;93;14;232;;x;
12269;94;14;236;;x;
12270;95;14;240;;x;
12271;96;14;244;;x;
12272;97;14;248;;x;
12273;98;14;232;;x;
12274;99;14;236;;x;
12275;100;14;240;;x;
12276;101;14;244;;x;
12277;102;14;248;;x;
12278;103;14;232;;x;
12279;104;14;236;;x;
12280;105;14;240;;x;
12281;106;14;244;;x;
12282;107;14;248;;x;
12283;108;14;232;;x;
12284;109;14;236;;x;
12285;110;14;240;;x;
12286;111;14;244;;x;
12287;112;14;248;;x;
12288;113;14;232;;x;
12289;114;14;236;;x;
12290;115;14;240;;x;
12291;116;14;244;;x;
12292;117;14;248;;x;
12293;118;14;232;;x;
12294;119;14;236;;x;
12295;120;14;240;;x;
12296;121;14;244;;x;
12297;122;14;248;;x;
12298;123;14;232;;x;
12299;124;14;236;;x;
12300;125;14;240;;x;
12301;126;14;244;;x;
12302;0;14;248;;x;
12303;1;14;232;;x;
12304;2;14;236;;x;
12305;3;14;240;;x;
12306;4;14;244;;x;
12307;5;14;248;;x;
12308;6;14;232;;x;
12309;7;14;236;;x;
12310;8;14;240;;x;
12311;9;14;244;;x;
12312;10;14;248;;x;
12313;11;14;232;;x;
12314;12;14;236;;x;
12315;13;14;240;;x;
12316;14;14;244;;x;
12317;15;14;248;;x;
12318;16;14;232;;x;
12319;17;14;236;;x;
12320;18;14;240;;x;
12321;19;14;244;;x;
12322;20;14;248;;x;
12323;21;14;232;;x;
12324;22;14;236;;x;
12325;23;14;240;;x;
12326;24;14;244;;x;
12327;25;14;248;;x;
12328;26;14;232;;x;
12329;27;14;236;;x;
12330;28;14;240;;x;
12331;29;14;244;;x;
12332;30;14;248;;x;
12333;31;14;232;;x;
12334;32;14;236;;x;
12335;33;14;240;;x;
12336;34;14;244;;x;
12337;35;14;248;;x;
12338;36;14;232;;x;
12339;37;14;236;;x;
12340;38;14;240;;x;
12341;39;14;244;;x;
12342;40;14;248;;x;
12343;41;14;232;;x;
12344;42;14;236;;x;
12345;43;14;240;;x;
12346;44;14;244;;x;
12347;45;14;248;;x;
12348;46;14;232;;x;
12349;47;14;236;;x;
12350;48;14;240;;x;
12351;49;14;244;;x;
12352;50;14;248;;x;
12353;51;15;232;;x;
12354;52;15;236;;x;
12355;53;15;240;;x;
12356;54;15;244;;x;
12357;55;15;248;;x;
12358;56;15;232;;x;
12359;57;15;236;;x;
12360;58;15;240;;x;
12361;59;15;244;;x;
12362;60;15;248;;x;
12363;61;15;232;;x;
12364;62;15;236;;x;
12365;63;15;240;;x;
12366;64;15;244;;x;
12367;65;15;248;;x;
12368;66;15;232;;x;
12369;67;15;236;;x;
12370;68;15;240;;x;
12371;69;15;244;;x;
12372;70;15;248;;x;
12373;71;15;232;;x;
12374;72;15;236;;x;
12375;73;15;240;;x;
12376;74;15;244;;x;
12377;75;15;248;;x;
12378;76;15;232;;x;
12379;77;15;236;;x;
12380;78;15;240;;x;
12381;79;15;244;;x;
12382;80;15;248;;x;
12383;81;15;232;;x;
12384;82;15;236;;x;
12385;83;15;240;;x;
12386;84;15;244;;x;
12387;85;15;248;;x;
12388;86;15;232;;x;
12389;87;15;236;;x;
12390;88;15;240;;x;
12391;89;15;244;;x;
12392;90;15;248;;x;
12393;91;15;232;;x;
12394;92;15;236;;x;
12395;93;15;240;;x;
12396;94;15;244;;x;
12397;95;15;248;;x;
12398;96;15;232;;x;
12399;97;15;236;;x;
12400;98;15;240;;x;
12401;99;15;244;;x;
12402;100;15;248;;x;
12403;101;15;232;;x;
12404;102;15;236;;x;
12405;103;15;240;;x;
12406;104;15;244;;x;
12407;105;15;248;;x;
12408;106;15;232;;x;
12409;107;15;236;;x;
12410;108;15;240;;x;
12411;109;15;244;;x;
12412;110;15;248;;x;
12413;111;15;232;;x;
12414;112;15;236;;x;
12415;113;15;240;;x;
12416;114;15;244;;x;
12417;115;15;248;;x;
12418;116;15;232;;x;
12419;117;15;236;;x;
12420;118;15;240;;x;
12421;119;15;244;;x;
12422;120;15;248;;x;
12423;121;15;232;;x;
12424;122;15;236;;x;
12425;123;15;240;;x;
12426;124;15;244;;x;
12427;125;15;248;;x;
12428;126;15;232;;x;
12429;0;15;236;;"x	";
12430;1;15;240;;"x	";
12431;2;15;244;;"x	";
12432;3;15;248;;"x	";
12433;4;15;232;;"x	";
12434;5;15;236;;"x	";
12435;6;15;240;;"x	";
12436;7;15;244;;"x	";
12437;8;15;248;;"x	";
12438;9;15;232;;"x	";
12439;10;15;236;;"x	";
12440;11;15;240;;"x	";
12441;12;15;244;;"x	";
12442;13;15;248;;"x	";
12443;14;15;232;;"x	";
12444;15;15;236;;"x	";
12445;16;15;240;;"x	";
12446;17;15;244;;"x	";
12447;18;15;248;;"x	";
12448;19;15;232;;"x	";
12449;20;15;236;;"x	";
12450;21;15;240;;"x	";
12451;22;15;244;;"x	";
12452;23;15;248;;"x	";
12453;24;16;232;;x;
12454;25;16;236;;x;
12455;26;16;240;;x;
12456;27;16;244;;x;
12457;28;16;248;;x;
12458;29;16;232;;x;
12459;30;16;236;;x;
12460;31;16;240;;x;
12461;32;16;244;;x;
12462;33;16;248;;x;
12463;34;16;232;;x;
12464;35;16;236;;x;
12465;36;16;240;;x;
12466;37;16;244;;x;
12467;38;16;248;;x;
12468;39;16;232;;x;
12469;40;16;236;;x;
12470;41;16;240;;x;
12471;42;16;244;;x;
12472;43;16;248;;x;
12473;44;16;232;;x;
12474;45;16;236;;x;
12475;46;16;240;;x;
12476;47;16;244;;x;
12477;48;16;248;;x;
12478;49;16;232;;x;
12479;50;16;236;;x;
12480;51;16;240;;x;
12481;52;16;244;;x;
12482;53;16;248;;x;
12483;54;16;232;;x;
12484;55;16;236;;x;
12485;56;16;240;;x;
12486;57;16;244;;x;
12487;58;16;248;;x;
12488;59;16;232;;x;
12489;60;16;236;;x;
12490;61;16;240;;x;
12491;62;16;244;;x;
12492;63;16;248;;x;
12493;64;16;232;;x;
12494;65;16;236;;x;
12495;66;16;240;;x;
12496;67;16;244;;x;
12497;68;16;248;;x;
12498;69;16;232;;x;
12499;70;16;236;;x;
12500;71;16;240;;x;
12501;72;16;244;;x;
12502;73;16;248;;x;
12503;74;16;232;;x;
12504;75;16;236;;x;
12505;76;16;240;;x;
12506;77;16;244;;x;
12507;78;16;248;;x;
12508;79;16;232;;x;
12509;80;16;236;;x;
12510;81;16;240;;x;
12511;82;16;244;;x;
12512;83;16;248;;x;
12513;84;16;232;;x;
12514;85;16;236;;x;
12515;86;16;240;;x;
12516;87;16;244;;x;
12517;88;16;248;;x;
12518;89;16;232;;x;
12519;90;16;236;;x;
12520;91;16;240;;x;
12521;92;16;244;;x;
12522;93;16;248;;x;
12523;94;16;232;;x;
12524;95;16;236;;x;
12525;96;16;240;;x;
12526;97;16;244;;x;
12527;98;16;248;;x;
12528;99;16;232;;x;
12529;100;16;236;;x;
12530;101;16;240;;x;
12531;102;16;244;;x;
12532;103;16;248;;x;
12533;104;16;232;;x;
12534;105;16;236;;x;
12535;106;16;240;;x;
12536;107;16;244;;x;
12537;108;16;248;;x;
12538;109;16;232;;x;
12539;110;16;236;;x;
12540;111;16;240;;x;
12541;112;16;244;;x;
12542;113;16;248;;x;
12543;114;16;232;;x;
12544;115;16;236;;x;
12545;116;16;240;;x;
12546;117;16;244;;x;
12547;118;16;248;;x;
12548;119;16;232;;x;
12549;120;16;236;;x;
12550;121;16;240;;x;
12551;122;16;244;;x;
12552;123;16;248;;x;
12553;124;17;232;;x;
12554;125;17;236;;x;
12555;126;17;240;;x;
12556;0;17;244;;x;
12557;1;17;248;;x;
12558;2;17;232;;x;
12559;3;17;236;;x;
12560;4;17;240;;x;
12561;5;17;244;;x;
12562;6;17;248;;x;
12563;7;17;232;;x;
12564;8;17;236;;x;
12565;9;17;240;;x;
12566;10;17;244;;x;
12567;11;17;248;;x;
12568;12;17;232;;x;
12569;13;17;236;;x;
12570;14;17;240;;x;
12571;15;17;244;;x;
12572;16;17;248;;x;
12573;17;17;232;;x;
12574;18;17;236;;x;
12575;19;17;240;;x;
12576;20;17;244;;x;
12577;21;17;248;;x;
12578;22;17;232;;x;
12579;23;17;236;;x;
12580;24;17;240;;x;
12581;25;17;244;;x;
12582;26;17;248;;x;
12583;27;17;232;;x;
12584;28;17;236;;x;
12585;29;17;240;;x;
12586;30;17;244;;x;
12587;31;17;248;;x;
12588;32;17;232;;x;
12589;33;17;236;;x;
12590;34;17;240;;x;
12591;35;17;244;;x;
12592;36;17;248;;x;
12593;37;17;232;;x;
12594;38;17;236;;x;
12595;39;17;240;;x;
12596;40;17;244;;x;
12597;41;17;248;;x;
12598;42;17;232;;x;
12599;43;17;236;;x;
12600;44;17;240;;x;
12601;45;17;244;;x;
12602;46;17;248;;x;
12603;47;17;232;;x;
12604;48;17;236;;x;
12605;49;17;240;;x;
12606;50;17;244;;x;
12607;51;17;248;;x;
12608;52;17;232;;x;
12609;53;17;236;;x;
12610;54;17;240;;x;
12611;55;17;244;;x;
12612;56;17;248;;x;
12613;57;17;232;;x;
12614;58;17;236;;x;
12615;59;17;240;;x;
12616;60;17;244;;x;
12617;61;17;248;;x;
12618;62;17;232;;x;
12619;63;17;236;;x;
12620;64;17;240;;x;
12621;65;17;244;;x;
12622;66;17;248;;x;
12623;67;17;232;;x;
12624;68;17;236;;x;
12625;69;17;240;;x;
12626;70;17;244;;x;
12627;71;17;248;;x;
12628;72;17;232;;x;
12629;73;17;236;;x;
12630;74;17;240;;x;
12631;75;17;244;;x;
12632;76;17;248;;x;
12633;77;17;232;;x;
12634;78;17;236;;x;
12635;79;17;240;;x;
12636;80;17;244;;x;
12637;81;17;248;;x;
12638;82;17;232;;x;
12639;83;17;236;;x;
12640;84;17;240;;x;
12641;85;17;244;;x;
12642;86;17;248;;x;
12643;87;17;232;;x;
12644;88;17;236;;x;
12645;89;17;240;;x;
12646;90;17;244;;x;
12647;91;17;248;;x;
12648;92;17;232;;x;
12649;93;17;236;;x;
12650;94;17;240;;x;
12651;95;17;244;;x;
12652;96;17;248;;x;
12653;97;18;232;;x;
12654;98;18;236;;x;
12655;99;18;240;;x;
12656;100;18;244;;x;
12657;101;18;248;;x;
12658;102;18;232;;x;
12659;103;18;236;;x;
12660;104;18;240;;x;
12661;105;18;244;;x;
12662;106;18;248;;x;
12663;107;18;232;;x;
12664;108;18;236;;x;
12665;109;18;240;;x;
12666;110;18;244;;x;
12667;111;18;248;;x;
12668;112;18;232;;x;
12669;113;18;236;;x;
12670;114;18;240;;x;
12671;115;18;244;;x;
12672;116;18;248;;x;
12673;117;18;232;;x;
12674;118;18;236;;x;
12675;119;18;240;;x;
12676;120;18;244;;x;
12677;121;18;248;;x;
12678;122;18;232;;x;
12679;123;18;236;;x;
12680;124;18;240;;x;
12681;125;18;244;;x;
12682;126;18;248;;x;
12683;0;18;232;;x;
12684;1;18;236;;x;
12685;2;18;240;;x;
12686;3;18;244;;x;
12687;4;18;248;;x;
12688;5;18;232;;x;
12689;6;18;236;;x;
12690;7;18;240;;x;
12691;8;18;244;;x;
12692;9;18;248;;x;
12693;10;18;232;;x;
12694;11;18;236;;x;
12695;12;18;240;;x;
12696;13;18;244;;x;
12697;14;18;248;;x;
12698;15;18;232;;x;
12699;16;18;236;;x;
12700;17;18;240;;x;
12701;18;18;244;;x;
12702;19;18;248;;x;
12703;20;18;232;;x;
12704;21;18;236;;x;
12705;22;18;240;;x;
12706;23;18;244;;x;
12707;24;18;248;;x;
12708;25;18;232;;x;
12709;26;18;236;;x;
12710;27;18;240;;x;
12711;28;18;244;;x;
12712;29;18;248;;x;
12713;30;18;232;;x;
12714;31;18;236;;x;
12715;32;18;240;;x;
12716;33;18;244;;x;
12717;34;18;248;;x;
12718;35;18;232;;x;
12719;36;18;236;;x;
12720;37;18;240;;x;
12721;38;18;244;;x;
12722;39;18;248;;x;
12723;40;18;232;;x;
12724;41;18;236;;x;
12725;42;18;240;;x;
12726;43;18;244;;x;
12727;44;18;248;;x;
12728;45;18;232;;x;
12729;46;18;236;;x;
12730;47;18;240;;x;
12731;48;18;244;;x;
12732;49;18;248;;x;
12733;50;18;232;;x;
12734;51;18;236;;x;
12735;52;18;240;;x;
12736;53;18;244;;x;
12737;54;18;248;;x;
12738;55;18;232;;x;
12739;56;18;236;;x;
12740;57;18;240;;x;
12741;58;18;244;;x;
12742;59;18;248;;x;
12743;60;18;232;;x;
12744;61;18;236;;x;
12745;62;18;240;;x;
12746;63;18;244;;x;
12747;64;18;248;;x;
12748;65;18;232;;x;
12749;66;18;236;;x;
12750;67;18;240;;x;
12751;68;18;244;;x;
12752;69;18;248;;x;
12753;70;19;232;;x;
12754;71;19;236;;x;
12755;72;19;240;;x;
12756;73;19;244;;x;
12757;74;19;248;;x;
12758;75;19;232;;x;
12759;76;19;236;;x;
12760;77;19;240;;x;
12761;78;19;244;;x;
12762;79;19;248;;x;
12763;80;19;232;;x;
12764;81;19;236;;x;
12765;82;19;240;;x;
12766;83;19;244;;x;
12767;84;19;248;;x;
12768;85;19;232;;x;
12769;86;19;236;;x;
12770;87;19;240;;x;
12771;88;19;244;;x;
12772;89;19;248;;x;
12773;90;19;232;;x;
12774;91;19;236;;x;
12775;92;19;240;;x;
12776;93;19;244;;x;
12777;94;19;248;;x;
12778;95;19;232;;x;
12779;96;19;236;;x;
12780;97;19;240;;x;
12781;98;19;244;;x;
12782;99;19;248;;x;
12783;100;19;232;;x;
12784;101;19;236;;x;
12785;102;19;240;;x;
12786;103;19;244;;x;
12787;104;19;248;;x;
12788;105;19;232;;x;
12789;106;19;236;;x;
12790;107;19;240;;x;
12791;108;19;244;;x;
12792;109;19;248;;x;
12793;110;19;232;;x;
12794;111;19;236;;x;
12795;112;19;240;;x;
12796;113;19;244;;x;
12797;114;19;248;;x;
12798;115;19;232;;x;
12799;116;19;236;;x;
12800;117;19;240;;x;
12801;118;19;244;;x;
12802;119;19;248;;x;
12803;120;19;232;;x;
12804;121;19;236;;x;
12805;122;19;240;;x;
12806;123;19;244;;x;
12807;124;19;248;;x;
12808;125;19;232;;x;
12809;126;19;236;;x;
12810;0;19;240;;x;
12811;1;19;244;;x;
12812;2;19;248;;x;
12813;3;19;232;;x;
12814;4;19;236;;x;
12815;5;19;240;;x;
12816;6;19;244;;x;
12817;7;19;248;;x;
12818;8;19;232;;x;
12819;9;19;236;;x;
12820;10;19;240;;x;
12821;11;19;244;;x;
12822;12;19;248;;x;
12823;13;19;232;;x;
12824;14;19;236;;x;
12825;15;19;240;;x;
12826;16;19;244;;x;
12827;17;19;248;;x;
12828;18;19;232;;x;
12829;19;19;236;;x;
12830;20;19;240;;x;
12831;21;19;244;;x;
12832;22;19;248;;x;
12833;23;19;232;;x;
12834;24;19;236;;x;
12835;25;19;240;;x;
12836;26;19;244;;x;
12837;27;19;248;;x;
12838;28;19;232;;x;
12839;29;19;236;;x;
12840;30;19;240;;x;
12841;31;19;244;;x;
12842;32;19;248;;x;
12843;33;19;232;;x;
12844;34;19;236;;x;
12845;35;19;240;;x;
12846;36;19;244;;x;
12847;37;19;248;;x;
12848;38;19;232;;x;
12849;39;19;236;;x;
12850;40;19;240;;x;
12851;41;19;244;;x;
12852;42;19;248;;x;
12853;43;20;232;;x;
12854;44;20;236;;x;
12855;45;20;240;;x;
12856;46;20;244;;x;
12857;47;20;248;;x;
12858;48;20;232;;x;
12859;49;20;236;;x;
12860;50;20;240;;x;
12861;51;20;244;;x;
12862;52;20;248;;x;
12863;53;20;232;;x;
12864;54;20;236;;x;
12865;55;20;240;;x;
12866;56;20;244;;x;
12867;57;20;248;;x;
12868;58;20;232;;x;
12869;59;20;236;;x;
12870;60;20;240;;x;
12871;61;20;244;;x;
12872;62;20;248;;x;
12873;63;20;232;;x;
12874;64;20;236;;x;
12875;65;20;240;;x;
12876;66;20;244;;x;
12877;67;20;248;;x;
12878;68;20;232;;x;
12879;69;20;236;;x;
12880;70;20;240;;x;
12881;71;20;244;;x;
12882;72;20;248;;x;
12883;73;20;232;;x;
12884;74;20;236;;x;
12885;75;20;240;;x;
12886;76;20;244;;x;
12887;77;20;248;;x;
12888;78;20;232;;x;
12889;79;20;236;;x;
12890;80;20;240;;x;
12891;81;20;244;;x;
12892;82;20;248;;x;
12893;83;20;232;;x;
12894;84;20;236;;x;
12895;85;20;240;;x;
12896;86;20;244;;x;
12897;87;20;248;;x;
12898;88;20;232;;x;
12899;89;20;236;;x;
12900;90;20;240;;x;
12901;91;20;244;;x;
12902;92;20;248;;x;
12903;93;20;232;;x;
12904;94;20;236;;x;
12905;95;20;240;;x;
12906;96;20;244;;x;
12907;97;20;248;;x;
12908;98;20;232;;x;
12909;99;20;236;;x;
12910;100;20;240;;x;
12911;101;20;244;;x;
12912;102;20;248;;x;
12913;103;20;232;;x;
12914;104;20;236;;x;
12915;105;20;240;;x;
12916;106;20;244;;x;
12917;107;20;248;;x;
12918;108;20;232;;x;
12919;109;20;236;;x;
12920;110;20;240;;x;
12921;111;20;244;;x;
12922;112;20;248;;x;
12923;113;20;232;;x;
12924;114;20;236;;x;
12925;115;20;240;;x;
12926;116;20;244;;x;
12927;117;20;248;;x;
12928;118;20;232;;x;
12929;119;20;236;;x;
12930;120;20;240;;x;
12931;121;20;244;;x;
12932;122;20;248;;x;
12933;123;20;232;;x;
12934;124;20;236;;x;
12935;125;20;240;;x;
12936;126;20;244;;x;
12937;0;20;248;;x;
12938;1;20;232;;x;
12939;2;20;236;;x;
12940;3;20;240;;x;
12941;4;20;244;;x;
12942;5;20;248;;x;
12943;6;20;232;;x;
12944;7;20;236;;x;
12945;8;20;240;;x;
12946;9;20;244;;x;
12947;10;20;248;;x;
12948;11;20;232;;x;
12949;12;20;236;;x;
12950;13;20;240;;x;
12951;14;20;244;;x;
12952;15;20;248;;x;
12953;16;21;232;;x;
12954;17;21;236;;x;
12955;18;21;240;;x;
12956;19;21;244;;x;
12957;20;21;248;;x;
12958;21;21;232;;x;
12959;22;21;236;;x;
12960;23;21;240;;x;
12961;24;21;244;;x;
12962;25;21;248;;x;
12963;26;21;232;;x;
12964;27;21;236;;x;
12965;28;21;240;;x;
12966;29;21;244;;x;
12967;30;21;248;;x;
12968;31;21;232;;x;
12969;32;21;236;;x;
12970;33;21;240;;x;
12971;34;21;244;;x;
12972;35;21;248;;x;
12973;36;21;232;;x;
12974;37;21;236;;x;
12975;38;21;240;;x;
12976;39;21;244;;x;
12977;40;21;248;;x;
12978;41;21;232;;x;
12979;42;21;236;;x;
12980;43;21;240;;x;
12981;44;21;244;;x;
12982;45;21;248;;x;
12983;46;21;232;;x;
12984;47;21;236;;x;
12985;48;21;240;;x;
12986;49;21;244;;x;
12987;50;21;248;;x;
12988;51;21;232;;x;
12989;52;21;236;;x;
12990;53;21;240;;x;
12991;54;21;244;;x;
12992;55;21;248;;x;
12993;56;21;232;;x;
12994;57;21;236;;x;
12995;58;21;240;;x;
12996;59;21;244;;x;
12997;60;21;248;;x;
12998;61;21;232;;x;
12999;62;21;236;;x;
13000;63;21;240;;x;
13001;64;21;244;;x;
13002;65;21;248;;x;
13003;66;21;232;;x;
13004;67;21;236;;x;
13005;68;21;240;;x;
13006;69;21;244;;x;
13007;70;21;248;;x;
13008;71;21;232;;x;
13009;72;21;236;;x;
13010;73;21;240;;x;
13011;74;21;244;;x;
13012;75;21;248;;x;
13013;76;21;232;;x;
13014;77;21;236;;x;
13015;78;21;240;;x;
13016;79;21;244;;x;
13017;80;21;248;;x;
13018;81;21;232;;x;
13019;82;21;236;;x;
13020;83;21;240;;x;
13021;84;21;244;;x;
13022;85;21;248;;x;
13023;86;21;232;;x;
13024;87;21;236;;x;
13025;88;21;240;;x;
13026;89;21;244;;x;
13027;90;21;248;;x;
13028;91;21;232;;x;
13029;92;21;236;;x;
13030;93;21;240;;x;
13031;94;21;244;;x;
13032;95;21;248;;x;
13033;96;21;232;;x;
13034;97;21;236;;x;
13035;98;21;240;;x;
13036;99;21;244;;x;
13037;100;21;248;;x;
13038;101;21;232;;x;
13039;102;21;236;;x;
13040;103;21;240;;x;
13041;104;21;244;;x;
13042;105;21;248;;x;
13043;106;21;232;;x;
13044;107;21;236;;x;
13045;108;21;240;;x;
13046;109;21;244;;x;
13047;110;21;248;;x;
13048;111;21;232;;x;
13049;112;21;236;;x;
13050;113;21;240;;x;
13051;114;21;244;;x;
13052;115;21;248;;x;
13053;116;22;232;;x;
13054;117;22;236;;x;
13055;118;22;240;;x;
13056;119;22;244;;x;
13057;120;22;248;;x;
13058;121;22;232;;x;
13059;122;22;236;;x;
13060;123;22;240;;x;
13061;124;22;244;;x;
13062;125;22;248;;x;
13063;126;22;232;;x;
13064;0;22;236;;x;
13065;1;22;240;;x;
13066;2;22;244;;x;
13067;3;22;248;;x;
13068;4;22;232;;x;
13069;5;22;236;;x;
13070;6;22;240;;x;
13071;7;22;244;;x;
13072;8;22;248;;x;
13073;9;22;232;;x;
13074;10;22;236;;x;
13075;11;22;240;;x;
13076;12;22;244;;x;
13077;13;22;248;;x;
13078;14;22;232;;x;
13079;15;22;236;;x;
13080;16;22;240;;x;
13081;17;22;244;;x;
13082;18;22;248;;x;
13083;19;22;232;;x;
13084;20;22;236;;x;
13085;21;22;240;;x;
13086;22;22;244;;x;
13087;23;22;248;;x;
13088;24;22;232;;x;
13089;25;22;236;;x;
13090;26;22;240;;x;
13091;27;22;244;;x;
13092;28;22;248;;x;
13093;29;22;232;;x;
13094;30;22;236;;x;
13095;31;22;240;;x;
13096;32;22;244;;x;
13097;33;22;248;;x;
13098;34;22;232;;x;
13099;35;22;236;;x;
13100;36;22;240;;x;
13101;37;22;244;;x;
13102;38;22;248;;x;
13103;39;22;232;;x;
13104;40;22;236;;x;
13105;41;22;240;;x;
13106;42;22;244;;x;
13107;43;22;248;;x;
13108;44;22;232;;x;
13109;45;22;236;;x;
13110;46;22;240;;x;
13111;47;22;244;;x;
13112;48;22;248;;x;
13113;49;22;232;;x;
13114;50;22;236;;x;
13115;51;22;240;;x;
13116;52;22;244;;x;
13117;53;22;248;;x;
13118;54;22;232;;x;
13119;55;22;236;;x;
13120;56;22;240;;x;
13121;57;22;244;;x;
13122;58;22;248;;x;
13123;59;22;232;;x;
13124;60;22;236;;x;
13125;61;22;240;;x;
13126;62;22;244;;x;
13127;63;22;248;;x;
13128;64;22;232;;x;
13129;65;22;236;;x;
13130;66;22;240;;x;
13131;67;22;244;;x;
13132;68;22;248;;x;
13133;69;22;232;;x;
13134;70;22;236;;x;
13135;71;22;240;;x;
13136;72;22;244;;x;
13137;73;22;248;;x;
13138;74;22;232;;x;
13139;75;22;236;;x;
13140;76;22;240;;x;
13141;77;22;244;;x;
13142;78;22;248;;x;
13143;79;22;232;;x;
13144;80;22;236;;x;
13145;81;22;240;;x;
13146;82;22;244;;x;
13147;83;22;248;;x;
13148;84;22;232;;x;
13149;85;22;236;;x;
13150;86;22;240;;x;
13151;87;22;244;;x;
13152;88;22;248;;x;
13153;89;23;232;;x;
13154;90;23;236;;x;
13155;91;23;240;;x;
13156;92;23;244;;x;
13157;93;23;248;;x;
13158;94;23;232;;x;
13159;95;23;236;;x;
13160;96;23;240;;x;
13161;97;23;244;;x;
13162;98;23;248;;x;
13163;99;23;232;;x;
13164;100;23;236;;x;
13165;101;23;240;;x;
13166;102;23;244;;x;
13167;103;23;248;;x;
13168;104;23;232;;x;
13169;105;23;236;;x;
13170;106;23;240;;x;
13171;107;23;244;;x;
13172;108;23;248;;x;
13173;109;23;232;;x;
13174;110;23;236;;x;
13175;111;23;240;;x;
13176;112;23;244;;x;
13177;113;23;248;;x;
13178;114;23;232;;x;
13179;115;23;236;;x;
13180;116;23;240;;x;
13181;117;23;244;;x;
13182;118;23;248;;x;
13183;119;23;232;;x;
13184;120;23;236;;x;
13185;121;23;240;;x;
13186;122;23;244;;x;
13187;123;23;248;;x;
13188;124;23;232;;x;
13189;125;23;236;;x;
13190;126;23;240;;x;
13191;0;23;244;;x;
13192;1;23;248;;x;
13193;2;23;232;;x;
13194;3;23;236;;x;
13195;4;23;240;;x;
13196;5;23;244;;x;
13197;6;23;248;;x;
13198;7;23;232;;x;
13199;8;23;236;;x;
