province;red;green;blue;x;x
11512;37;14;236;;x
11513;38;14;240;;x
11514;39;14;244;;x
11515;40;14;248;;x
11516;41;14;232;;x
11517;42;14;236;;x
11518;43;14;240;;x
11519;44;14;244;;x
11520;45;14;248;;x
11521;46;14;232;;x
11522;47;14;236;;x
11523;48;14;240;;x
11524;49;14;244;;x
11525;50;14;248;;x
11526;51;15;232;;x
11527;52;15;236;;x
11528;53;15;240;;x
11529;54;15;244;;x
11530;55;15;248;;x
11531;56;15;232;;x
11532;57;15;236;;x
11533;58;15;240;;x
11534;59;15;244;;x
11535;60;15;248;;x
11536;61;15;232;;x
11537;62;15;236;;x
11538;63;15;240;;x
11539;64;15;244;;x
11540;65;15;248;;x
11541;66;15;232;;x
11542;67;15;236;;x
11543;68;15;240;;x
11544;69;15;244;;x
11545;70;15;248;;x
11546;71;15;232;;x
11547;72;15;236;;x
11548;73;15;240;;x
11549;74;15;244;;x
11550;75;15;248;;x
11551;76;15;232;;x
11552;77;15;236;;x
11553;78;15;240;;x
11554;79;15;244;;x
11555;80;15;248;;x
11556;81;15;232;;x
11557;82;15;236;;x
11558;83;15;240;;x
11559;84;15;244;;x
11560;85;15;248;;x
11561;86;15;232;;x
11562;87;15;236;;x
11563;88;15;240;;x
11564;89;15;244;;x
11565;90;15;248;;x
11566;91;15;232;;x
11567;92;15;236;;x
11568;93;15;240;;x
11569;94;15;244;;x
11570;95;15;248;;x
11571;96;15;232;;x
11572;97;15;236;;x
11573;98;15;240;;x
11574;99;15;244;;x
11575;100;15;248;;x
11576;101;15;232;;"x	"
11577;102;15;236;;"x	"
11578;103;15;240;;"x	"
11579;104;15;244;;"x	"
11580;105;15;248;;"x	"
11581;106;15;232;;"x	"
11582;107;15;236;;"x	"
11583;108;15;240;;"x	"
11584;109;15;244;;"x	"
11585;110;15;248;;"x	"
11586;111;15;232;;"x	"
11587;112;15;236;;"x	"
11588;113;15;240;;"x	"
11589;114;15;244;;"x	"
11590;115;15;248;;"x	"
11591;116;15;232;;"x	"
11592;117;15;236;;"x	"
11593;118;15;240;;"x	"
11594;119;15;244;;"x	"
11595;120;15;248;;"x	"
11596;121;15;232;;"x	"
11597;122;15;236;;"x	"
11598;123;15;240;;"x	"
11599;124;15;244;;"x	"
11600;125;15;248;;x
11601;126;15;232;;x
11602;0;15;236;;x
11603;1;15;240;;x
11604;2;15;244;;x
11605;3;15;248;;x
11606;4;15;232;;x
11607;5;15;236;;x
11608;6;15;240;;x
11609;7;15;244;;x
11610;8;15;248;;x
11611;9;15;232;;x
11612;10;15;236;;x
11613;11;15;240;;x
11614;12;15;244;;x
11615;13;15;248;;x
11616;14;15;232;;x
11617;15;15;236;;x
11618;16;15;240;;x
11619;17;15;244;;x
11620;18;15;248;;x
11621;19;15;232;;x
11622;20;15;236;;x
11623;21;15;240;;x
11624;22;15;244;;x
11625;23;15;248;;x
11626;24;16;232;;x
11627;25;16;236;;x
11628;26;16;240;;x
11629;27;16;244;;x
11630;28;16;248;;x
11631;29;16;232;;x
11632;30;16;236;;x
11633;31;16;240;;x
11634;32;16;244;;x
11635;33;16;248;;x
11636;34;16;232;;x
11637;35;16;236;;x
11638;36;16;240;;x
11639;37;16;244;;x
11640;38;16;248;;x
11641;39;16;232;;x
11642;40;16;236;;x
11643;41;16;240;;x
11644;42;16;244;;x
11645;43;16;248;;x
11646;44;16;232;;x
11647;45;16;236;;x
11648;46;16;240;;x
11649;47;16;244;;x
11650;48;16;248;;x
11651;49;16;232;;x
11652;50;16;236;;x
11653;51;16;240;;x
11654;52;16;244;;x
11655;53;16;248;;x
11656;54;16;232;;x
11657;55;16;236;;x
11658;56;16;240;;x
11659;57;16;244;;x
11660;58;16;248;;x
11661;59;16;232;;x
11662;60;16;236;;x
11663;61;16;240;;x
11664;62;16;244;;x
11665;63;16;248;;x
11666;64;16;232;;x
11667;65;16;236;;x
11668;66;16;240;;x
11669;67;16;244;;x
11670;68;16;248;;x
11671;69;16;232;;x
11672;70;16;236;;x
11673;71;16;240;;x
11674;72;16;244;;x
11675;73;16;248;;x
11676;74;16;232;;x
11677;75;16;236;;x
11678;76;16;240;;x
11679;77;16;244;;x
11680;78;16;248;;x
11681;79;16;232;;x
11682;80;16;236;;x
11683;81;16;240;;x
11684;82;16;244;;x
11685;83;16;248;;x
11686;84;16;232;;x
11687;85;16;236;;x
11688;86;16;240;;x
11689;87;16;244;;x
11690;88;16;248;;x
11691;89;16;232;;x
11692;90;16;236;;x
11693;91;16;240;;x
11694;92;16;244;;x
11695;93;16;248;;x
11696;94;16;232;;x
11697;95;16;236;;x
11698;96;16;240;;x
11699;97;16;244;;x
11700;98;16;248;;x
11701;99;16;232;;x
11702;100;16;236;;x
11703;101;16;240;;x
11704;102;16;244;;x
11705;103;16;248;;x
11706;104;16;232;;x
11707;105;16;236;;x
11708;106;16;240;;x
11709;107;16;244;;x
11710;108;16;248;;x
11711;109;16;232;;x
11712;110;16;236;;x
11713;111;16;240;;x
11714;112;16;244;;x
11715;113;16;248;;x
11716;114;16;232;;x
11717;115;16;236;;x
11718;116;16;240;;x
11719;117;16;244;;x
11720;118;16;248;;x
11721;119;16;232;;x
11722;120;16;236;;x
11723;121;16;240;;x
11724;122;16;244;;x
11725;123;16;248;;x
11726;124;17;232;;x
11727;125;17;236;;x
11728;126;17;240;;x
11729;0;17;244;;x
11730;1;17;248;;x
11731;2;17;232;;x
11732;3;17;236;;x
11733;4;17;240;;x
11734;5;17;244;;x
11735;6;17;248;;x
11736;7;17;232;;x
11737;8;17;236;;x
11738;9;17;240;;x
11739;10;17;244;;x
11740;11;17;248;;x
11741;12;17;232;;x
11742;13;17;236;;x
11743;14;17;240;;x
11744;15;17;244;;x
11745;16;17;248;;x
11746;17;17;232;;x
11747;18;17;236;;x
11748;19;17;240;;x
11749;20;17;244;;x
11750;21;17;248;;x
11751;22;17;232;;x
11752;23;17;236;;x
11753;24;17;240;;x
11754;25;17;244;;x
11755;26;17;248;;x
11756;27;17;232;;x
11757;28;17;236;;x
11758;29;17;240;;x
11759;30;17;244;;x
11760;31;17;248;;x
11761;32;17;232;;x
11762;33;17;236;;x
11763;34;17;240;;x
11764;35;17;244;;x
11765;36;17;248;;x
11766;37;17;232;;x
11767;38;17;236;;x
11768;39;17;240;;x
11769;40;17;244;;x
11770;41;17;248;;x
11771;42;17;232;;x
11772;43;17;236;;x
11773;44;17;240;;x
11774;45;17;244;;x
11775;46;17;248;;x
11776;47;17;232;;x
11777;48;17;236;;x
11778;49;17;240;;x
11779;50;17;244;;x
11780;51;17;248;;x
11781;52;17;232;;x
11782;53;17;236;;x
11783;54;17;240;;x
11784;55;17;244;;x
11785;56;17;248;;x
11786;57;17;232;;x
11787;58;17;236;;x
11788;59;17;240;;x
11789;60;17;244;;x
11790;61;17;248;;x
11791;62;17;232;;x
11792;63;17;236;;x
11793;64;17;240;;x
11794;65;17;244;;x
11795;66;17;248;;x
11796;67;17;232;;x
11797;68;17;236;;x
11798;69;17;240;;x
11799;70;17;244;;x
11800;71;17;248;;x
11801;72;17;232;;x
11802;73;17;236;;x
11803;74;17;240;;x
11804;75;17;244;;x
11805;76;17;248;;x
11806;77;17;232;;x
11807;78;17;236;;x
11808;79;17;240;;x
11809;80;17;244;;x
11810;81;17;248;;x
11811;82;17;232;;x
11812;83;17;236;;x
11813;84;17;240;;x
11814;85;17;244;;x
11815;86;17;248;;x
11816;87;17;232;;x
11817;88;17;236;;x
11818;89;17;240;;x
11819;90;17;244;;x
11820;91;17;248;;x
11821;92;17;232;;x
11822;93;17;236;;x
11823;94;17;240;;x
11824;95;17;244;;x
11825;96;17;248;;x
11826;97;18;232;;x
11827;98;18;236;;x
11828;99;18;240;;x
11829;100;18;244;;x
11830;101;18;248;;x
11831;102;18;232;;x
11832;103;18;236;;x
11833;104;18;240;;x
11834;105;18;244;;x
11835;106;18;248;;x
11836;107;18;232;;x
11837;108;18;236;;x
11838;109;18;240;;x
11839;110;18;244;;x
11840;111;18;248;;x
11841;112;18;232;;x
11842;113;18;236;;x
11843;114;18;240;;x
11844;115;18;244;;x
11845;116;18;248;;x
11846;117;18;232;;x
11847;118;18;236;;x
11848;119;18;240;;x
11849;120;18;244;;x
11850;121;18;248;;x
11851;122;18;232;;x
11852;123;18;236;;x
11853;124;18;240;;x
11854;125;18;244;;x
11855;126;18;248;;x
11856;0;18;232;;x
11857;1;18;236;;x
11858;2;18;240;;x
11859;3;18;244;;x
11860;4;18;248;;x
11861;5;18;232;;x
11862;6;18;236;;x
11863;7;18;240;;x
11864;8;18;244;;x
11865;9;18;248;;x
11866;10;18;232;;x
11867;11;18;236;;x
11868;12;18;240;;x
11869;13;18;244;;x
11870;14;18;248;;x
11871;15;18;232;;x
11872;16;18;236;;x
11873;17;18;240;;x
11874;18;18;244;;x
11875;19;18;248;;x
11876;20;18;232;;x
11877;21;18;236;;x
11878;22;18;240;;x
11879;23;18;244;;x
11880;24;18;248;;x
11881;25;18;232;;x
11882;26;18;236;;x
11883;27;18;240;;x
11884;28;18;244;;x
11885;29;18;248;;x
11886;30;18;232;;x
11887;31;18;236;;x
11888;32;18;240;;x
11889;33;18;244;;x
11890;34;18;248;;x
11891;35;18;232;;x
11892;36;18;236;;x
11893;37;18;240;;x
11894;38;18;244;;x
11895;39;18;248;;x
11896;40;18;232;;x
11897;41;18;236;;x
11898;42;18;240;;x
11899;43;18;244;;x
11900;44;18;248;;x
11901;45;18;232;;x
11902;46;18;236;;x
11903;47;18;240;;x
11904;48;18;244;;x
11905;49;18;248;;x
11906;50;18;232;;x
11907;51;18;236;;x
11908;52;18;240;;x
11909;53;18;244;;x
11910;54;18;248;;x
11911;55;18;232;;x
11912;56;18;236;;x
11913;57;18;240;;x
11914;58;18;244;;x
11915;59;18;248;;x
11916;60;18;232;;x
11917;61;18;236;;x
11918;62;18;240;;x
11919;63;18;244;;x
11920;64;18;248;;x
11921;65;18;232;;x
11922;66;18;236;;x
11923;67;18;240;;x
11924;68;18;244;;x
11925;69;18;248;;x
11926;70;19;232;;x
11927;71;19;236;;x
11928;72;19;240;;x
11929;73;19;244;;x
11930;74;19;248;;x
11931;75;19;232;;x
11932;76;19;236;;x
11933;77;19;240;;x
11934;78;19;244;;x
11935;79;19;248;;x
11936;80;19;232;;x
11937;81;19;236;;x
11938;82;19;240;;x
11939;83;19;244;;x
11940;84;19;248;;x
11941;85;19;232;;x
11942;86;19;236;;x
11943;87;19;240;;x
11944;88;19;244;;x
11945;89;19;248;;x
11946;90;19;232;;x
11947;91;19;236;;x
11948;92;19;240;;x
11949;93;19;244;;x
11950;94;19;248;;x
11951;95;19;232;;x
11952;96;19;236;;x
11953;97;19;240;;x
11954;98;19;244;;x
11955;99;19;248;;x
11956;100;19;232;;x
11957;101;19;236;;x
11958;102;19;240;;x
11959;103;19;244;;x
11960;104;19;248;;x
11961;105;19;232;;x
11962;106;19;236;;x
11963;107;19;240;;x
11964;108;19;244;;x
11965;109;19;248;;x
11966;110;19;232;;x
11967;111;19;236;;x
11968;112;19;240;;x
11969;113;19;244;;x
11970;114;19;248;;x
11971;115;19;232;;x
11972;116;19;236;;x
11973;117;19;240;;x
11974;118;19;244;;x
11975;119;19;248;;x
11976;120;19;232;;x
11977;121;19;236;;x
11978;122;19;240;;x
11979;123;19;244;;x
11980;124;19;248;;x
11981;125;19;232;;x
11982;126;19;236;;x
11983;0;19;240;;x
11984;1;19;244;;x
11985;2;19;248;;x
11986;3;19;232;;x
11987;4;19;236;;x
11988;5;19;240;;x
11989;6;19;244;;x
11990;7;19;248;;x
11991;8;19;232;;x
11992;9;19;236;;x
11993;10;19;240;;x
11994;11;19;244;;x
11995;12;19;248;;x
11996;13;19;232;;x
11997;14;19;236;;x
11998;15;19;240;;x
11999;16;19;244;;x
12000;17;19;248;;x
12001;18;19;232;;x
12002;19;19;236;;x
12003;20;19;240;;x
12004;21;19;244;;x
12005;22;19;248;;x
12006;23;19;232;;x
12007;24;19;236;;x
12008;25;19;240;;x
12009;26;19;244;;x
12010;27;19;248;;x
12011;28;19;232;;x
12012;29;19;236;;x
12013;30;19;240;;x
12014;31;19;244;;x
12015;32;19;248;;x
12016;33;19;232;;x
12017;34;19;236;;x
12018;35;19;240;;x
12019;36;19;244;;x
12020;37;19;248;;x
12021;38;19;232;;x
12022;39;19;236;;x
12023;40;19;240;;x
12024;41;19;244;;x
12025;42;19;248;;x
12026;43;20;232;;x
12027;44;20;236;;x
12028;45;20;240;;x
12029;46;20;244;;x
12030;47;20;248;;x
12031;48;20;232;;x
12032;49;20;236;;x
12033;50;20;240;;x
12034;51;20;244;;x
12035;52;20;248;;x
12036;53;20;232;;x
12037;54;20;236;;x
12038;55;20;240;;x
12039;56;20;244;;x
12040;57;20;248;;x
12041;58;20;232;;x
12042;59;20;236;;x
12043;60;20;240;;x
12044;61;20;244;;x
12045;62;20;248;;x
12046;63;20;232;;x
12047;64;20;236;;x
12048;65;20;240;;x
12049;66;20;244;;x
12050;67;20;248;;x
12051;68;20;232;;x
12052;69;20;236;;x
12053;70;20;240;;x
12054;71;20;244;;x
12055;72;20;248;;x
12056;73;20;232;;x
12057;74;20;236;;x
12058;75;20;240;;x
12059;76;20;244;;x
12060;77;20;248;;x
12061;78;20;232;;x
12062;79;20;236;;x
12063;80;20;240;;x
12064;81;20;244;;x
12065;82;20;248;;x
12066;83;20;232;;x
12067;84;20;236;;x
12068;85;20;240;;x
12069;86;20;244;;x
12070;87;20;248;;x
12071;88;20;232;;x
12072;89;20;236;;x
12073;90;20;240;;x
12074;91;20;244;;x
12075;92;20;248;;x
12076;93;20;232;;x
12077;94;20;236;;x
12078;95;20;240;;x
12079;96;20;244;;x
12080;97;20;248;;x
12081;98;20;232;;x
12082;99;20;236;;x
12083;100;20;240;;x
12084;101;20;244;;x
12085;102;20;248;;x
12086;103;20;232;;x
12087;104;20;236;;x
12088;105;20;240;;x
12089;106;20;244;;x
12090;107;20;248;;x
12091;108;20;232;;x
12092;109;20;236;;x
12093;110;20;240;;x
12094;111;20;244;;x
12095;112;20;248;;x
12096;113;20;232;;x
12097;114;20;236;;x
12098;115;20;240;;x
12099;116;20;244;;x
12100;117;20;248;;x
12101;118;20;232;;x
12102;119;20;236;;x
12103;120;20;240;;x
12104;121;20;244;;x
12105;122;20;248;;x
12106;123;20;232;;x
12107;124;20;236;;x
12108;125;20;240;;x
12109;126;20;244;;x
12110;0;20;248;;x
12111;1;20;232;;x
12112;2;20;236;;x
12113;3;20;240;;x
12114;4;20;244;;x
12115;5;20;248;;x
12116;6;20;232;;x
12117;7;20;236;;x
12118;8;20;240;;x
12119;9;20;244;;x
12120;10;20;248;;x
12121;11;20;232;;x
12122;12;20;236;;x
12123;13;20;240;;x
12124;14;20;244;;x
12125;15;20;248;;x
12126;16;21;232;;x
12127;17;21;236;;x
12128;18;21;240;;x
12129;19;21;244;;x
12130;20;21;248;;x
12131;21;21;232;;x
12132;22;21;236;;x
12133;23;21;240;;x
12134;24;21;244;;x
12135;25;21;248;;x
12136;26;21;232;;x
12137;27;21;236;;x
12138;28;21;240;;x
12139;29;21;244;;x
12140;30;21;248;;x
12141;31;21;232;;x
12142;32;21;236;;x
12143;33;21;240;;x
12144;34;21;244;;x
12145;35;21;248;;x
12146;36;21;232;;x
12147;37;21;236;;x
12148;38;21;240;;x
12149;39;21;244;;x
12150;40;21;248;;x
12151;41;21;232;;x
12152;42;21;236;;x
12153;43;21;240;;x
12154;44;21;244;;x
12155;45;21;248;;x
12156;46;21;232;;x
12157;47;21;236;;x
12158;48;21;240;;x
12159;49;21;244;;x
12160;50;21;248;;x
12161;51;21;232;;x
12162;52;21;236;;x
12163;53;21;240;;x
12164;54;21;244;;x
12165;55;21;248;;x
12166;56;21;232;;x
12167;57;21;236;;x
12168;58;21;240;;x
12169;59;21;244;;x
12170;60;21;248;;x
12171;61;21;232;;x
12172;62;21;236;;x
12173;63;21;240;;x
12174;64;21;244;;x
12175;65;21;248;;x
12176;66;21;232;;x
12177;67;21;236;;x
12178;68;21;240;;x
12179;69;21;244;;x
12180;70;21;248;;x
12181;71;21;232;;x
12182;72;21;236;;x
12183;73;21;240;;x
12184;74;21;244;;x
12185;75;21;248;;x
12186;76;21;232;;x
12187;77;21;236;;x
12188;78;21;240;;x
12189;79;21;244;;x
12190;80;21;248;;x
12191;81;21;232;;x
12192;82;21;236;;x
12193;83;21;240;;x
12194;84;21;244;;x
12195;85;21;248;;x
12196;86;21;232;;x
12197;87;21;236;;x
12198;88;21;240;;x
12199;89;21;244;;x
12200;90;21;248;;x
12201;91;21;232;;x
12202;92;21;236;;x
12203;93;21;240;;x
12204;94;21;244;;x
12205;95;21;248;;x
12206;96;21;232;;x
12207;97;21;236;;x
12208;98;21;240;;x
12209;99;21;244;;x
12210;100;21;248;;x
12211;101;21;232;;x
12212;102;21;236;;x
12213;103;21;240;;x
12214;104;21;244;;x
12215;105;21;248;;x
12216;106;21;232;;x
12217;107;21;236;;x
12218;108;21;240;;x
12219;109;21;244;;x
12220;110;21;248;;x
12221;111;21;232;;x
12222;112;21;236;;x
12223;113;21;240;;x
12224;114;21;244;;x
12225;115;21;248;;x
12226;116;22;232;;x
12227;117;22;236;;x
12228;118;22;240;;x
12229;119;22;244;;x
12230;120;22;248;;x
12231;121;22;232;;x
12232;122;22;236;;x
12233;123;22;240;;x
12234;124;22;244;;x
12235;125;22;248;;x
12236;126;22;232;;x
12237;0;22;236;;x
12238;1;22;240;;x
12239;2;22;244;;x
12240;3;22;248;;x
12241;4;22;232;;x
12242;5;22;236;;x
12243;6;22;240;;x
12244;7;22;244;;x
12245;8;22;248;;x
12246;9;22;232;;x
12247;10;22;236;;x
12248;11;22;240;;x
12249;12;22;244;;x
12250;13;22;248;;x
12251;14;22;232;;x
12252;15;22;236;;x
12253;16;22;240;;x
12254;17;22;244;;x
12255;18;22;248;;x
12256;19;22;232;;x
12257;20;22;236;;x
12258;21;22;240;;x
12259;22;22;244;;x
12260;23;22;248;;x
12261;24;22;232;;x
12262;25;22;236;;x
12263;26;22;240;;x
12264;27;22;244;;x
12265;28;22;248;;x
12266;29;22;232;;x
12267;30;22;236;;x
12268;31;22;240;;x
12269;32;22;244;;x
12270;33;22;248;;x
12271;34;22;232;;x
12272;35;22;236;;x
12273;36;22;240;;x
12274;37;22;244;;x
12275;38;22;248;;x
12276;39;22;232;;x
12277;40;22;236;;x
12278;41;22;240;;x
12279;42;22;244;;x
12280;43;22;248;;x
12281;44;22;232;;x
12282;45;22;236;;x
12283;46;22;240;;x
12284;47;22;244;;x
12285;48;22;248;;x
12286;49;22;232;;x
12287;50;22;236;;x
12288;51;22;240;;x
12289;52;22;244;;x
12290;53;22;248;;x
12291;54;22;232;;x
12292;55;22;236;;x
12293;56;22;240;;x
12294;57;22;244;;x
12295;58;22;248;;x
12296;59;22;232;;x
12297;60;22;236;;x
12298;61;22;240;;x
12299;62;22;244;;x
12300;63;22;248;;x
12301;64;22;232;;x
12302;65;22;236;;x
12303;66;22;240;;x
12304;67;22;244;;x
12305;68;22;248;;x
12306;69;22;232;;x
12307;70;22;236;;x
12308;71;22;240;;x
12309;72;22;244;;x
12310;73;22;248;;x
12311;74;22;232;;x
12312;75;22;236;;x
12313;76;22;240;;x
12314;77;22;244;;x
12315;78;22;248;;x
12316;79;22;232;;x
12317;80;22;236;;x
12318;81;22;240;;x
12319;82;22;244;;x
12320;83;22;248;;x
12321;84;22;232;;x
12322;85;22;236;;x
12323;86;22;240;;x
12324;87;22;244;;x
12325;88;22;248;;x
12326;89;23;232;;x
12327;90;23;236;;x
12328;91;23;240;;x
12329;92;23;244;;x
12330;93;23;248;;x
12331;94;23;232;;x
12332;95;23;236;;x
12333;96;23;240;;x
12334;97;23;244;;x
12335;98;23;248;;x
12336;99;23;232;;x
12337;100;23;236;;x
12338;101;23;240;;x
12339;102;23;244;;x
12340;103;23;248;;x
12341;104;23;232;;x
12342;105;23;236;;x
12343;106;23;240;;x
12344;107;23;244;;x
12345;108;23;248;;x
12346;109;23;232;;x
12347;110;23;236;;x
12348;111;23;240;;x
12349;112;23;244;;x
12350;113;23;248;;x
12351;114;23;232;;x
12352;115;23;236;;x
12353;116;23;240;;x
12354;117;23;244;;x
12355;118;23;248;;x
12356;119;23;232;;x
12357;120;23;236;;x
12358;121;23;240;;x
12359;122;23;244;;x
12360;123;23;248;;x
12361;124;23;232;;x
12362;125;23;236;;x
12363;126;23;240;;x
12364;0;23;244;;x
12365;1;23;248;;x
12366;2;23;232;;x
12367;3;23;236;;x
12368;4;23;240;;x
12369;5;23;244;;x
12370;6;23;248;;x
12371;7;23;232;;x
12372;8;23;236;;x
12373;9;23;240;;x
12374;10;23;244;;x
12375;11;23;248;;x
12376;12;23;232;;x
12377;13;23;236;;x
12378;14;23;240;;x
12379;15;23;244;;x
12380;16;23;248;;x
12381;17;23;232;;x
12382;18;23;236;;x
12383;19;23;240;;x
12384;20;23;244;;x
12385;21;23;248;;x
12386;22;23;232;;x
12387;23;23;236;;x
12388;24;23;240;;x
12389;25;23;244;;x
12390;26;23;248;;x
12391;27;23;232;;x
12392;28;23;236;;x
12393;29;23;240;;x
12394;30;23;244;;x
12395;31;23;248;;x
12396;32;23;232;;x
12397;33;23;236;;x
12398;34;23;240;;x
12399;35;23;244;;x
12400;36;23;248;;x
12401;37;23;232;;x
12402;38;23;236;;x
12403;39;23;240;;x
12404;40;23;244;;x
12405;41;23;248;;x
12406;42;23;232;;x
12407;43;23;236;;x
12408;44;23;240;;x
12409;45;23;244;;x
12410;46;23;248;;x
12411;47;23;232;;x
12412;48;23;236;;x
12413;49;23;240;;x
12414;50;23;244;;x
12415;51;23;248;;x
12416;52;23;232;;x
12417;53;23;236;;x
12418;54;23;240;;x
12419;55;23;244;;x
12420;56;23;248;;x
12421;57;23;232;;x
12422;58;23;236;;x
12423;59;23;240;;x
12424;60;23;244;;x
12425;61;23;248;;x
12426;62;24;232;;x
12427;63;24;236;;x
12428;64;24;240;;x
12429;65;24;244;;x
12430;66;24;248;;x
12431;67;24;232;;x
12432;68;24;236;;x
12433;69;24;240;;x
12434;70;24;244;;x
12435;71;24;248;;x
12436;72;24;232;;x
12437;73;24;236;;x
12438;74;24;240;;x
12439;75;24;244;;x
12440;76;24;248;;x
12441;77;24;232;;x
12442;78;24;236;;x
12443;79;24;240;;x
12444;80;24;244;;x
12445;81;24;248;;x
12446;82;24;232;;x
12447;83;24;236;;x
12448;84;24;240;;x
12449;85;24;244;;x
12450;86;24;248;;x
12451;87;24;232;;x
12452;88;24;236;;x
12453;89;24;240;;x
12454;90;24;244;;x
12455;91;24;248;;x
12456;92;24;232;;x
12457;93;24;236;;x
12458;94;24;240;;x
12459;95;24;244;;x
12460;96;24;248;;x
12461;97;24;232;;x
12462;98;24;236;;x
12463;99;24;240;;x
12464;100;24;244;;x
12465;101;24;248;;x
12466;102;24;232;;x
12467;103;24;236;;x
12468;104;24;240;;x
12469;105;24;244;;x
12470;106;24;248;;x
12471;107;24;232;;x
12472;108;24;236;;x
12473;109;24;240;;x
12474;110;24;244;;x
12475;111;24;248;;x
12476;112;24;232;;x
12477;113;24;236;;x
12478;114;24;240;;x
12479;115;24;244;;x
12480;116;24;248;;x
12481;117;24;232;;x
12482;118;24;236;;x
12483;119;24;240;;x
12484;120;24;244;;x
12485;121;24;248;;x
12486;122;24;232;;x
12487;123;24;236;;x
12488;124;24;240;;x
12489;125;24;244;;x
12490;126;24;248;;x
12491;0;24;232;;x
12492;1;24;236;;x
12493;2;24;240;;x
12494;3;24;244;;x
12495;4;24;248;;x
12496;5;24;232;;x
12497;6;24;236;;x
12498;7;24;240;;x
12499;8;24;244;;x
12500;9;24;248;;x
12501;10;24;232;;x
12502;11;24;236;;x
12503;12;24;240;;x
12504;13;24;244;;x
12505;14;24;248;;x
12506;15;24;232;;x
12507;16;24;236;;x
12508;17;24;240;;x
12509;18;24;244;;x
12510;19;24;248;;x
12511;20;24;232;;x
12512;21;24;236;;x
12513;22;24;240;;x
12514;23;24;244;;x
12515;24;24;248;;x
12516;25;24;232;;x
12517;26;24;236;;x
12518;27;24;240;;x
12519;28;24;244;;x
12520;29;24;248;;x
12521;30;24;232;;x
12522;31;24;236;;x
12523;32;24;240;;x
12524;33;24;244;;x
12525;34;24;248;;x
12526;35;25;232;;x
12527;36;25;236;;x
12528;37;25;240;;x
12529;38;25;244;;x
12530;39;25;248;;x
12531;40;25;232;;x
12532;41;25;236;;x
12533;42;25;240;;x
12534;43;25;244;;x
12535;44;25;248;;x
12536;45;25;232;;x
12537;46;25;236;;x
12538;47;25;240;;x
12539;48;25;244;;x
12540;49;25;248;;x
12541;50;25;232;;x
12542;51;25;236;;x
12543;52;25;240;;x
12544;53;25;244;;x
12545;54;25;248;;x
12546;55;25;232;;x
12547;56;25;236;;x
12548;57;25;240;;x
12549;58;25;244;;x
12550;59;25;248;;x
12551;60;25;232;;x
12552;61;25;236;;x
12553;62;25;240;;x
12554;63;25;244;;x
12555;64;25;248;;x
12556;65;25;232;;x
12557;66;25;236;;x
12558;67;25;240;;x
12559;68;25;244;;x
12560;69;25;248;;x
12561;70;25;232;;x
12562;71;25;236;;x
12563;72;25;240;;x
12564;73;25;244;;x
12565;74;25;248;;x
12566;75;25;232;;x
12567;76;25;236;;x
12568;77;25;240;;x
12569;78;25;244;;x
12570;79;25;248;;x
12571;80;25;232;;x
12572;81;25;236;;x
12573;82;25;240;;x
12574;83;25;244;;x
12575;84;25;248;;x
12576;85;25;232;;x
12577;86;25;236;;x
12578;87;25;240;;x
12579;88;25;244;;x
12580;89;25;248;;x
12581;90;25;232;;x
12582;91;25;236;;x
12583;92;25;240;;x
12584;93;25;244;;x
12585;94;25;248;;x
12586;95;25;232;;x
12587;96;25;236;;x
12588;97;25;240;;x
12589;98;25;244;;x
12590;99;25;248;;x
12591;100;25;232;;x
12592;101;25;236;;x
12593;102;25;240;;x
12594;103;25;244;;x
12595;104;25;248;;x
12596;105;25;232;;x
12597;106;25;236;;x
12598;107;25;240;;x
12599;108;25;244;;x
12600;109;25;248;;x
12601;110;25;232;;x
12602;111;25;236;;x
12603;112;25;240;;x
12604;113;25;244;;x
12605;114;25;248;;x
12606;115;25;232;;x
12607;116;25;236;;x
12608;117;25;240;;x
12609;118;25;244;;x
12610;119;25;248;;x
12611;120;25;232;;x
12612;121;25;236;;x
12613;122;25;240;;x
12614;123;25;244;;x
12615;124;25;248;;x
12616;125;25;232;;x
12617;126;25;236;;x
12618;0;25;240;;x
12619;1;25;244;;x
12620;2;25;248;;x
12621;3;25;232;;x
12622;4;25;236;;x
12623;5;25;240;;x
12624;6;25;244;;x
12625;7;25;248;;x
12626;8;26;232;;x
12627;9;26;236;;x
12628;10;26;240;;x
12629;11;26;244;;x
12630;12;26;248;;x
12631;13;26;232;;x
12632;14;26;236;;x
12633;15;26;240;;x
12634;16;26;244;;x
12635;17;26;248;;x
12636;18;26;232;;x
12637;19;26;236;;x
12638;20;26;240;;x
12639;21;26;244;;x
12640;22;26;248;;x
12641;23;26;232;;x
12642;24;26;236;;x
12643;25;26;240;;x
12644;26;26;244;;x
12645;27;26;248;;x
12646;28;26;232;;x
12647;29;26;236;;x
12648;30;26;240;;x
12649;31;26;244;;x
12650;32;26;248;;x
12651;33;26;232;;x
12652;34;26;236;;x
12653;35;26;240;;x
12654;36;26;244;;x
12655;37;26;248;;x
12656;38;26;232;;x
12657;39;26;236;;x
12658;40;26;240;;x
12659;41;26;244;;x
12660;42;26;248;;x
12661;43;26;232;;x
12662;44;26;236;;x
12663;45;26;240;;x
12664;46;26;244;;x
12665;47;26;248;;x
12666;48;26;232;;x
12667;49;26;236;;x
12668;50;26;240;;x
12669;51;26;244;;x
12670;52;26;248;;x
