province;red;green;blue;x;x
12801;24;23;240;;x
12802;25;23;244;;x
12803;26;23;248;;x
12804;27;23;232;;x
12805;28;23;236;;x
12806;29;23;240;;x
12807;30;23;244;;x
12808;31;23;248;;x
12809;32;23;232;;x
12810;33;23;236;;x
12811;34;23;240;;x
12812;35;23;244;;x
12813;36;23;248;;x
12814;37;23;232;;x
12815;38;23;236;;x
12816;39;23;240;;x
12817;40;23;244;;x
12818;41;23;248;;x
12819;42;23;232;;x
12820;43;23;236;;x
12821;44;23;240;;x
12822;45;23;244;;x
12823;46;23;248;;x
12824;47;23;232;;x
12825;48;23;236;;x
12826;49;23;240;;x
12827;50;23;244;;x
12828;51;23;248;;x
12829;52;23;232;;x
12830;53;23;236;;x
12831;54;23;240;;x
12832;55;23;244;;x
12833;56;23;248;;x
12834;57;23;232;;x
12835;58;23;236;;x
12836;59;23;240;;x
12837;60;23;244;;x
12838;61;23;248;;x
12839;62;24;232;;x
12840;63;24;236;;x
12841;64;24;240;;x
12842;65;24;244;;x
12843;66;24;248;;x
12844;67;24;232;;x
12845;68;24;236;;x
12846;69;24;240;;x
12847;70;24;244;;x
12848;71;24;248;;x
12849;72;24;232;;x
12850;73;24;236;;x
12851;74;24;240;;x
12852;75;24;244;;x
12853;76;24;248;;x
12854;77;24;232;;x
12855;78;24;236;;x
12856;79;24;240;;x
12857;80;24;244;;x
12858;81;24;248;;x
12859;82;24;232;;x
12860;83;24;236;;x
12861;84;24;240;;x
12862;85;24;244;;x
12863;86;24;248;;x
12864;87;24;232;;x
12865;88;24;236;;x
12866;89;24;240;;x
12867;90;24;244;;x
12868;91;24;248;;x
12869;92;24;232;;x
12870;93;24;236;;x
12871;94;24;240;;x
12872;95;24;244;;x
12873;96;24;248;;x
12874;97;24;232;;x
12875;98;24;236;;x
12876;99;24;240;;x
12877;100;24;244;;x
12878;101;24;248;;x
12879;102;24;232;;x
12880;103;24;236;;x
12881;104;24;240;;x
12882;105;24;244;;x
12883;106;24;248;;x
12884;107;24;232;;x
12885;108;24;236;;x
12886;109;24;240;;x
12887;110;24;244;;x
12888;111;24;248;;x
12889;112;24;232;;x
12890;113;24;236;;x
12891;114;24;240;;x
12892;115;24;244;;x
12893;116;24;248;;x
12894;117;24;232;;x
12895;118;24;236;;x
12896;119;24;240;;x
12897;120;24;244;;x
12898;121;24;248;;x
12899;122;24;232;;x
12900;123;24;236;;x
12901;124;24;240;;x
12902;125;24;244;;x
12903;126;24;248;;x
12904;0;24;232;;x
12905;1;24;236;;x
12906;2;24;240;;x
12907;3;24;244;;x
12908;4;24;248;;x
12909;5;24;232;;x
12910;6;24;236;;x
12911;7;24;240;;x
12912;8;24;244;;x
12913;9;24;248;;x
12914;10;24;232;;x
12915;11;24;236;;x
12916;12;24;240;;x
12917;13;24;244;;x
12918;14;24;248;;x
12919;15;24;232;;x
12920;16;24;236;;x
12921;17;24;240;;x
12922;18;24;244;;x
12923;19;24;248;;x
12924;20;24;232;;x
12925;21;24;236;;x
12926;22;24;240;;x
12927;23;24;244;;x
12928;24;24;248;;x
12929;25;24;232;;x
12930;26;24;236;;x
12931;27;24;240;;x
12932;28;24;244;;x
12933;29;24;248;;x
12934;30;24;232;;x
12935;31;24;236;;x
12936;32;24;240;;x
12937;33;24;244;;x
12938;34;24;248;;x
12939;35;25;232;;x
12940;36;25;236;;x
12941;37;25;240;;x
12942;38;25;244;;x
12943;39;25;248;;x
12944;40;25;232;;x
12945;41;25;236;;x
12946;42;25;240;;x
12947;43;25;244;;x
12948;44;25;248;;x
12949;45;25;232;;x
12950;46;25;236;;x
12951;47;25;240;;x
12952;48;25;244;;x
12953;49;25;248;;x
12954;50;25;232;;x
12955;51;25;236;;x
12956;52;25;240;;x
12957;53;25;244;;x
12958;54;25;248;;x
12959;55;25;232;;x
12960;56;25;236;;x
12961;57;25;240;;x
12962;58;25;244;;x
12963;59;25;248;;x
12964;60;25;232;;x
12965;61;25;236;;x
12966;62;25;240;;x
12967;63;25;244;;x
12968;64;25;248;;x
12969;65;25;232;;x
12970;66;25;236;;x
12971;67;25;240;;x
12972;68;25;244;;x
12973;69;25;248;;x
12974;70;25;232;;x
12975;71;25;236;;x
12976;72;25;240;;x
12977;73;25;244;;x
12978;74;25;248;;x
12979;75;25;232;;x
12980;76;25;236;;x
12981;77;25;240;;x
12982;78;25;244;;x
12983;79;25;248;;x
12984;80;25;232;;x
12985;81;25;236;;x
12986;82;25;240;;x
12987;83;25;244;;x
12988;84;25;248;;x
12989;85;25;232;;x
12990;86;25;236;;x
12991;87;25;240;;x
12992;88;25;244;;x
12993;89;25;248;;x
12994;90;25;232;;x
12995;91;25;236;;x
12996;92;25;240;;x
12997;93;25;244;;x
12998;94;25;248;;x
12999;95;25;232;;x
13000;96;25;236;;x
13001;97;25;240;;x
13002;98;25;244;;x
13003;99;25;248;;x
13004;100;25;232;;x
13005;101;25;236;;x
13006;102;25;240;;x
13007;103;25;244;;x
13008;104;25;248;;x
13009;105;25;232;;x
13010;106;25;236;;x
13011;107;25;240;;x
13012;108;25;244;;x
13013;109;25;248;;x
13014;110;25;232;;x
13015;111;25;236;;x
13016;112;25;240;;x
13017;113;25;244;;x
13018;114;25;248;;x
13019;115;25;232;;x
13020;116;25;236;;x
13021;117;25;240;;x
13022;118;25;244;;x
13023;119;25;248;;x
13024;120;25;232;;x
13025;121;25;236;;x
13026;122;25;240;;x
13027;123;25;244;;x
13028;124;25;248;;x
13029;125;25;232;;x
13030;126;25;236;;x
13031;0;25;240;;x
13032;1;25;244;;x
13033;2;25;248;;x
13034;3;25;232;;x
13035;4;25;236;;x
13036;5;25;240;;x
13037;6;25;244;;x
13038;7;25;248;;x
13039;8;26;232;;x
13040;9;26;236;;x
13041;10;26;240;;x
13042;11;26;244;;x
13043;12;26;248;;x
13044;13;26;232;;x
13045;14;26;236;;x
13046;15;26;240;;x
13047;16;26;244;;x
13048;17;26;248;;x
13049;18;26;232;;x
13050;19;26;236;;x
13051;20;26;240;;x
13052;21;26;244;;x
13053;22;26;248;;x
13054;23;26;232;;x
13055;24;26;236;;x
13056;25;26;240;;x
13057;26;26;244;;x
13058;27;26;248;;x
13059;28;26;232;;x
13060;29;26;236;;x
13061;30;26;240;;x
13062;31;26;244;;x
13063;32;26;248;;x
13064;33;26;232;;x
13065;34;26;236;;x
13066;35;26;240;;x
13067;36;26;244;;x
13068;37;26;248;;x
13069;38;26;232;;x
13070;39;26;236;;x
13071;40;26;240;;x
13072;41;26;244;;x
13073;42;26;248;;x
13074;43;26;232;;x
13075;44;26;236;;x
13076;45;26;240;;x
13077;46;26;244;;x
13078;47;26;248;;x
13079;48;26;232;;x
13080;49;26;236;;x
13081;50;26;240;;x
13082;51;26;244;;x
13083;52;26;248;;x
13084;53;26;232;;x
13085;54;26;236;;x
13086;55;26;240;;x
13087;56;26;244;;x
13088;57;26;248;;x
13089;58;26;232;;x
13090;59;26;236;;x
13091;60;26;240;;x
13092;61;26;244;;x
13093;62;26;248;;x
13094;63;26;232;;x
13095;64;26;236;;x
13096;65;26;240;;x
13097;66;26;244;;x
13098;67;26;248;;x
13099;68;26;232;;x
13100;69;26;236;;x
13101;70;26;240;;x
13102;71;26;244;;x
13103;72;26;248;;x
13104;73;26;232;;x
13105;74;26;236;;x
13106;75;26;240;;x
13107;76;26;244;;x
13108;77;26;248;;x
13109;78;26;232;;x
13110;79;26;236;;x
13111;80;26;240;;x
13112;81;26;244;;x
13113;82;26;248;;x
13114;83;26;232;;x
13115;84;26;236;;x
13116;85;26;240;;x
13117;86;26;244;;x
13118;87;26;248;;x
13119;88;26;232;;x
13120;89;26;236;;x
13121;90;26;240;;x
13122;91;26;244;;x
13123;92;26;248;;x
13124;93;26;232;;x
13125;94;26;236;;x
13126;95;26;240;;x
13127;96;26;244;;x
13128;97;26;248;;x
13129;98;26;232;;x
13130;99;26;236;;x
13131;100;26;240;;x
13132;101;26;244;;x
13133;102;26;248;;x
13134;103;26;232;;x
13135;104;26;236;;x
13136;105;26;240;;x
13137;106;26;244;;x
13138;107;26;248;;x
13139;108;27;232;;x
13140;109;27;236;;x
13141;110;27;240;;x
13142;111;27;244;;x
13143;112;27;248;;x
13144;113;27;232;;x
13145;114;27;236;;x
13146;115;27;240;;x
13147;116;27;244;;x
13148;117;27;248;;x
13149;118;27;232;;x
13150;119;27;236;;x
13151;120;27;240;;x
13152;121;27;244;;x
13153;122;27;248;;x
13154;123;27;232;;x
13155;124;27;236;;x
13156;125;27;240;;x
13157;126;27;244;;x
13158;0;27;248;;x
13159;1;27;232;;x
13160;2;27;236;;x
13161;3;27;240;;x
13162;4;27;244;;x
13163;5;27;248;;x
13164;6;27;232;;x
13165;7;27;236;;x
13166;8;27;240;;x
13167;9;27;244;;x
13168;10;27;248;;x
13169;11;27;232;;x
13170;12;27;236;;x
13171;13;27;240;;x
13172;14;27;244;;x
13173;15;27;248;;x
13174;16;27;232;;x
13175;17;27;236;;x
13176;18;27;240;;x
13177;19;27;244;;x
13178;20;27;248;;x
13179;21;27;232;;x
13180;22;27;236;;x
13181;23;27;240;;x
13182;24;27;244;;x
13183;25;27;248;;x
13184;26;27;232;;x
13185;27;27;236;;x
13186;28;27;240;;x
13187;29;27;244;;x
13188;30;27;248;;x
13189;31;27;232;;x
13190;32;27;236;;x
13191;33;27;240;;x
13192;34;27;244;;x
13193;35;27;248;;x
13194;36;27;232;;x
13195;37;27;236;;x
13196;38;27;240;;x
13197;39;27;244;;x
13198;40;27;248;;x
13199;41;27;232;;x
13200;42;27;236;;x
13201;43;27;240;;x
13202;44;27;244;;x
13203;45;27;248;;x
13204;46;27;232;;x
13205;47;27;236;;x
13206;48;27;240;;x
13207;49;27;244;;x
13208;50;27;248;;x
13209;51;27;232;;x
13210;52;27;236;;x
13211;53;27;240;;x
13212;54;27;244;;x
13213;55;27;248;;x
13214;56;27;232;;x
13215;57;27;236;;x
13216;58;27;240;;x
13217;59;27;244;;x
13218;60;27;248;;x
13219;61;27;232;;x
13220;62;27;236;;x
13221;63;27;240;;x
13222;64;27;244;;x
13223;65;27;248;;x
13224;66;27;232;;x
13225;67;27;236;;x
13226;68;27;240;;x
13227;69;27;244;;x
13228;70;27;248;;x
13229;71;27;232;;x
13230;72;27;236;;x
13231;73;27;240;;x
13232;74;27;244;;x
13233;75;27;248;;x
13234;76;27;232;;x
13235;77;27;236;;x
13236;78;27;240;;x
13237;79;27;244;;x
13238;80;27;248;;x
13239;81;28;232;;x
13240;82;28;236;;x
13241;83;28;240;;x
13242;84;28;244;;x
13243;85;28;248;;x
13244;86;28;232;;x
13245;87;28;236;;x
13246;88;28;240;;x
13247;89;28;244;;x
13248;90;28;248;;x
13249;91;28;232;;x
13250;92;28;236;;x
13251;93;28;240;;x
13252;94;28;244;;x
13253;95;28;248;;x
13254;96;28;232;;x
13255;97;28;236;;x
13256;98;28;240;;x
13257;99;28;244;;x
13258;100;28;248;;x
13259;101;28;232;;x
13260;102;28;236;;x
13261;103;28;240;;x
13262;104;28;244;;x
13263;105;28;248;;x
13264;106;28;232;;x
13265;107;28;236;;x
13266;108;28;240;;x
13267;109;28;244;;x
13268;110;28;248;;x
13269;111;28;232;;x
13270;112;28;236;;x
13271;113;28;240;;x
13272;114;28;244;;x
13273;115;28;248;;x
13274;116;28;232;;x
13275;117;28;236;;x
13276;118;28;240;;x
13277;119;28;244;;x
13278;120;28;248;;x
13279;121;28;232;;x
13280;122;28;236;;x
13281;123;28;240;;x
13282;124;28;244;;x
13283;125;28;248;;x
13284;126;28;232;;x
13285;0;28;236;;x
13286;1;28;240;;x
13287;2;28;244;;x
13288;3;28;248;;x
13289;4;28;232;;x
13290;5;28;236;;x
13291;6;28;240;;x
13292;7;28;244;;x
13293;8;28;248;;x
13294;9;28;232;;x
13295;10;28;236;;x
13296;11;28;240;;x
13297;12;28;244;;x
13298;13;28;248;;x
13299;14;28;232;;x
13300;15;28;236;;x
13301;16;28;240;;x
13302;17;28;244;;x
13303;18;28;248;;x
13304;19;28;232;;x
13305;20;28;236;;x
13306;21;28;240;;x
13307;22;28;244;;x
13308;23;28;248;;x
13309;24;28;232;;x
13310;25;28;236;;x
13311;26;28;240;;x
13312;27;28;244;;x
13313;28;28;248;;x
13314;29;28;232;;x
13315;30;28;236;;x
13316;31;28;240;;x
13317;32;28;244;;x
13318;33;28;248;;x
13319;34;28;232;;x
13320;35;28;236;;x
13321;36;28;240;;x
13322;37;28;244;;x
13323;38;28;248;;x
13324;39;28;232;;x
13325;40;28;236;;x
13326;41;28;240;;x
13327;42;28;244;;x
13328;43;28;248;;x
13329;44;28;232;;x
13330;45;28;236;;x
13331;46;28;240;;x
13332;47;28;244;;x
13333;48;28;248;;x
13334;49;28;232;;x
13335;50;28;236;;x
13336;51;28;240;;x
13337;52;28;244;;x
13338;53;28;248;;x
13339;54;29;232;;x
13340;55;29;236;;x
13341;56;29;240;;x
13342;57;29;244;;x
13343;58;29;248;;x
13344;59;29;232;;x
13345;60;29;236;;x
13346;61;29;240;;x
13347;62;29;244;;x
13348;63;29;248;;x
13349;64;29;232;;x
13350;65;29;236;;x
13351;66;29;240;;x
13352;67;29;244;;x
13353;68;29;248;;x
13354;69;29;232;;x
13355;70;29;236;;x
13356;71;29;240;;x
13357;72;29;244;;x
13358;73;29;248;;x
13359;74;29;232;;x
13360;75;29;236;;x
13361;76;29;240;;x
13362;77;29;244;;x
13363;78;29;248;;x
13364;79;29;232;;x
13365;80;29;236;;x
13366;81;29;240;;x
13367;82;29;244;;x
13368;83;29;248;;x
13369;84;29;232;;x
13370;85;29;236;;x
13371;86;29;240;;x
13372;87;29;244;;x
13373;88;29;248;;x
13374;89;29;232;;x
13375;90;29;236;;x
13376;91;29;240;;x
13377;92;29;244;;x
13378;93;29;248;;x
13379;94;29;232;;x
13380;95;29;236;;x
13381;96;29;240;;x
13382;97;29;244;;x
13383;98;29;248;;x
13384;99;29;232;;x
13385;100;29;236;;x
13386;101;29;240;;x
13387;102;29;244;;x
13388;103;29;248;;x
13389;104;29;232;;x
13390;105;29;236;;x
13391;106;29;240;;x
13392;107;29;244;;x
13393;108;29;248;;x
13394;109;29;232;;x
13395;110;29;236;;x
13396;111;29;240;;x
13397;112;29;244;;x
13398;113;29;248;;x
13399;114;29;232;;x
13400;115;29;236;;x
13401;116;29;240;;x
13402;117;29;244;;x
13403;118;29;248;;x
13404;119;29;232;;x
13405;120;29;236;;x
13406;121;29;240;;x
13407;122;29;244;;x
13408;123;29;248;;x
13409;124;29;232;;x
13410;125;29;236;;x
13411;126;29;240;;x
13412;0;29;244;;x
13413;1;29;248;;x
13414;2;29;232;;x
13415;3;29;236;;x
13416;4;29;240;;x
13417;5;29;244;;x
13418;6;29;248;;x
13419;7;29;232;;x
13420;8;29;236;;x
13421;9;29;240;;x
13422;10;29;244;;x
13423;11;29;248;;x
13424;12;29;232;;x
13425;13;29;236;;x
13426;14;29;240;;x
13427;15;29;244;;x
13428;16;29;248;;x
13429;17;29;232;;x
13430;18;29;236;;x
13431;19;29;240;;x
13432;20;29;244;;x
13433;21;29;248;;x
13434;22;29;232;;x
13435;23;29;236;;x
13436;24;29;240;;x
13437;25;29;244;;x
13438;26;29;248;;x
13439;27;30;232;;x
13440;28;30;236;;x
13441;29;30;240;;x
13442;30;30;244;;x
13443;31;30;248;;x
13444;32;30;232;;x
13445;33;30;236;;x
13446;34;30;240;;x
13447;35;30;244;;x
13448;36;30;248;;x
13449;37;30;232;;x
13450;38;30;236;;x
13451;39;30;240;;x
13452;40;30;244;;x
13453;41;30;248;;x
13454;42;30;232;;x
13455;43;30;236;;x
13456;44;30;240;;x
13457;45;30;244;;x
13458;46;30;248;;x
13459;47;30;232;;x
13460;48;30;236;;x
13461;49;30;240;;x
13462;50;30;244;;x
13463;51;30;248;;x
13464;52;30;232;;x
13465;53;30;236;;x
13466;54;30;240;;x
13467;55;30;244;;x
13468;56;30;248;;x
13469;57;30;232;;x
13470;58;30;236;;x
13471;59;30;240;;x
13472;60;30;244;;x
13473;61;30;248;;x
13474;62;30;232;;x
13475;63;30;236;;x
13476;64;30;240;;x
13477;65;30;244;;x
13478;66;30;248;;x
13479;67;30;232;;x
13480;68;30;236;;x
13481;69;30;240;;x
13482;70;30;244;;x
13483;71;30;248;;x
13484;72;30;232;;x
13485;73;30;236;;x
13486;74;30;240;;x
13487;75;30;244;;x
13488;76;30;248;;x
13489;77;30;232;;x
13490;78;30;236;;x
13491;79;30;240;;x
13492;80;30;244;;x
13493;81;30;248;;x
13494;82;30;232;;x
13495;83;30;236;;x
13496;84;30;240;;x
13497;85;30;244;;x
13498;86;30;248;;x
13499;87;30;232;;x
13500;88;30;236;;x
13501;89;30;240;;x
13502;90;30;244;;x
13503;91;30;248;;x
13504;92;30;232;;x
13505;93;30;236;;x
13506;94;30;240;;x
13507;95;30;244;;x
13508;96;30;248;;x
13509;97;30;232;;x
13510;98;30;236;;x
13511;99;30;240;;x
13512;100;30;244;;x
13513;101;30;248;;x
13514;102;30;232;;x
13515;103;30;236;;x
13516;104;30;240;;x
13517;105;30;244;;x
13518;106;30;248;;x
13519;107;30;232;;x
13520;108;30;236;;x
13521;109;30;240;;x
13522;110;30;244;;x
13523;111;30;248;;x
13524;112;30;232;;x
13525;113;30;236;;x
13526;114;30;240;;x
13527;115;30;244;;x
13528;116;30;248;;x
13529;117;30;232;;x
13530;118;30;236;;x
13531;119;30;240;;x
13532;120;30;244;;x
13533;121;30;248;;x
13534;122;30;232;;x
13535;123;30;236;;x
13536;124;30;240;;x
13537;125;30;244;;x
13538;126;30;248;;x
13539;0;31;232;;x
13540;1;31;236;;x
13541;2;31;240;;x
13542;3;31;244;;x
13543;4;31;248;;x
13544;5;31;232;;x
13545;6;31;236;;x
13546;7;31;240;;x
13547;8;31;244;;x
13548;9;31;248;;x
13549;10;31;232;;x
13550;11;31;236;;x
13551;12;31;240;;x
13552;13;31;244;;x
13553;14;31;248;;x
13554;15;31;232;;x
13555;16;31;236;;x
13556;17;31;240;;x
13557;18;31;244;;x
13558;19;31;248;;x
13559;20;31;232;;x
13560;21;31;236;;x
13561;22;31;240;;x
13562;23;31;244;;x
13563;24;31;248;;x
13564;25;31;232;;x
13565;26;31;236;;x
13566;27;31;240;;x
13567;28;31;244;;x
13568;29;31;248;;x
13569;30;31;232;;x
13570;31;31;236;;x
13571;32;31;240;;x
13572;33;31;244;;x
13573;34;31;248;;x
13574;35;31;232;;x
13575;36;31;236;;x
13576;37;31;240;;x
13577;38;31;244;;x
13578;39;31;248;;x
13579;40;31;232;;x
13580;41;31;236;;x
13581;42;31;240;;x
13582;43;31;244;;x
13583;44;31;248;;x
13584;45;31;232;;x
13585;46;31;236;;x
13586;47;31;240;;x
13587;48;31;244;;x
13588;49;31;248;;x
13589;50;31;232;;x
13590;51;31;236;;x
13591;52;31;240;;x
13592;53;31;244;;x
13593;54;31;248;;x
13594;55;31;232;;x
13595;56;31;236;;x
13596;57;31;240;;x
13597;58;31;244;;x
13598;59;31;248;;x
13599;60;31;232;;x
13600;61;31;236;;x
13601;62;31;240;;x
13602;63;31;244;;x
13603;64;31;248;;x
13604;65;31;232;;x
13605;66;31;236;;x
13606;67;31;240;;x
13607;68;31;244;;x
13608;69;31;248;;x
13609;70;31;232;;x
13610;71;31;236;;x
13611;72;31;240;;x
13612;73;31;244;;x
13613;74;31;248;;x
13614;75;31;232;;x
13615;76;31;236;;x
13616;77;31;240;;x
13617;78;31;244;;x
13618;79;31;248;;x
13619;80;31;232;;x
13620;81;31;236;;x
13621;82;31;240;;x
13622;83;31;244;;x
13623;84;31;248;;x
13624;85;31;232;;x
13625;86;31;236;;x
13626;87;31;240;;x
13627;88;31;244;;x
13628;89;31;248;;x
13629;90;31;232;;x
13630;91;31;236;;x
13631;92;31;240;;x
13632;93;31;244;;x
13633;94;31;248;;x
13634;95;31;232;;x
13635;96;31;236;;x
13636;97;31;240;;x
13637;98;31;244;;x
13638;99;31;248;;x
13639;100;32;232;;x
13640;101;32;236;;x
13641;102;32;240;;x
13642;103;32;244;;x
13643;104;32;248;;x
13644;105;32;232;;x
13645;106;32;236;;x
13646;107;32;240;;x
13647;108;32;244;;x
13648;109;32;248;;x
13649;110;32;232;;x
13650;111;32;236;;x
13651;112;32;240;;x
13652;113;32;244;;x
13653;114;32;248;;x
13654;115;32;232;;x
13655;116;32;236;;x
13656;117;32;240;;x
13657;118;32;244;;x
13658;119;32;248;;x
13659;120;32;232;;x
13660;121;32;236;;x
13661;122;32;240;;x
13662;123;32;244;;x
13663;124;32;248;;x
13664;125;32;232;;x
13665;126;32;236;;x
13666;0;32;240;;x
13667;1;32;244;;x
13668;2;32;248;;x
13669;3;32;232;;x
13670;4;32;236;;x
13671;5;32;240;;x
13672;6;32;244;;x
13673;7;32;248;;x
13674;8;32;232;;x
13675;9;32;236;;x
13676;10;32;240;;x
13677;11;32;244;;x
13678;12;32;248;;x
13679;13;32;232;;x
13680;14;32;236;;x
13681;15;32;240;;x
13682;16;32;244;;x
13683;17;32;248;;x
13684;18;32;232;;x
13685;19;32;236;;x
13686;20;32;240;;x
13687;21;32;244;;x
13688;22;32;248;;x
13689;23;32;232;;x
13690;24;32;236;;x
13691;25;32;240;;x
13692;26;32;244;;x
13693;27;32;248;;x
13694;28;32;232;;x
13695;29;32;236;;x
13696;30;32;240;;x
13697;31;32;244;;x
13698;32;32;248;;x
13699;33;32;232;;x
13700;34;32;236;;x
13701;35;32;240;;x
13702;36;32;244;;x
13703;37;32;248;;x
13704;38;32;232;;x
13705;39;32;236;;x
13706;40;32;240;;x
13707;41;32;244;;x
13708;42;32;248;;x
13709;43;32;232;;x
13710;44;32;236;;x
13711;45;32;240;;x
13712;46;32;244;;x
13713;47;32;248;;x
13714;48;32;232;;x
13715;49;32;236;;x
13716;50;32;240;;x
13717;51;32;244;;x
13718;52;32;248;;x
13719;53;32;232;;x
13720;54;32;236;;x
13721;55;32;240;;x
13722;56;32;244;;x
13723;57;32;248;;x
13724;58;32;232;;x
13725;59;32;236;;x
13726;60;32;240;;x
13727;61;32;244;;x
13728;62;32;248;;x
13729;63;32;232;;x
13730;64;32;236;;x
13731;65;32;240;;x
13732;66;32;244;;x
13733;67;32;248;;x
13734;68;32;232;;x
13735;69;32;236;;x
13736;70;32;240;;x
13737;71;32;244;;x
13738;72;32;248;;x
13739;73;33;232;;x
13740;74;33;236;;x
13741;75;33;240;;x
13742;76;33;244;;x
13743;77;33;248;;x
13744;78;33;232;;x
13745;79;33;236;;x
13746;80;33;240;;x
13747;81;33;244;;x
13748;82;33;248;;x
13749;83;33;232;;x
13750;84;33;236;;x
13751;85;33;240;;x
13752;86;33;244;;x
13753;87;33;248;;x
13754;88;33;232;;x
13755;89;33;236;;x
13756;90;33;240;;x
13757;91;33;244;;x
13758;92;33;248;;x
13759;93;33;232;;x
13760;94;33;236;;x
13761;95;33;240;;x
13762;96;33;244;;x
13763;97;33;248;;x
13764;98;33;232;;x
13765;99;33;236;;x
13766;100;33;240;;x
13767;101;33;244;;x
13768;102;33;248;;x
13769;103;33;232;;x
13770;104;33;236;;x
13771;105;33;240;;x
13772;106;33;244;;x
13773;107;33;248;;x
13774;108;33;232;;x
13775;109;33;236;;x
13776;110;33;240;;x
13777;111;33;244;;x
13778;112;33;248;;x
13779;113;33;232;;x
13780;114;33;236;;x
13781;115;33;240;;x
13782;116;33;244;;x
13783;117;33;248;;x
13784;118;33;232;;x
13785;119;33;236;;x
13786;120;33;240;;x
13787;121;33;244;;x
13788;122;33;248;;x
13789;123;33;232;;x
13790;124;33;236;;x
13791;125;33;240;;x
13792;126;33;244;;x
13793;0;33;248;;x
13794;1;33;232;;x
13795;2;33;236;;x
13796;3;33;240;;x
13797;4;33;244;;x
13798;5;33;248;;x
13799;6;33;232;;x
13800;7;33;236;;x
13801;8;33;240;;x
13802;9;33;244;;x
13803;10;33;248;;x
13804;11;33;232;;x
13805;12;33;236;;x
13806;13;33;240;;x
13807;14;33;244;;x
13808;15;33;248;;x
13809;16;33;232;;x
13810;17;33;236;;x
13811;18;33;240;;x
13812;19;33;244;;x
13813;20;33;248;;x
13814;21;33;232;;x
13815;22;33;236;;x
13816;23;33;240;;x
13817;24;33;244;;x
13818;25;33;248;;x
13819;26;33;232;;x
13820;27;33;236;;x
13821;28;33;240;;x
13822;29;33;244;;x
13823;30;33;248;;x
13824;31;33;232;;x
13825;32;33;236;;x
13826;33;33;240;;x
13827;34;33;244;;x
13828;35;33;248;;x
13829;36;33;232;;x
13830;37;33;236;;x
13831;38;33;240;;x
13832;39;33;244;;x
13833;40;33;248;;x
13834;41;33;232;;x
13835;42;33;236;;x
13836;43;33;240;;x
13837;44;33;244;;x
13838;45;33;248;;x
13839;46;34;232;;x
13840;47;34;236;;x
13841;48;34;240;;x
13842;49;34;244;;x
13843;50;34;248;;x
13844;51;34;232;;x
13845;52;34;236;;x
13846;53;34;240;;x
13847;54;34;244;;x
13848;55;34;248;;x
13849;56;34;232;;x
13850;57;34;236;;x
13851;58;34;240;;x
13852;59;34;244;;x
13853;60;34;248;;x
13854;61;34;232;;x
13855;62;34;236;;x
13856;63;34;240;;x
13857;64;34;244;;x
13858;65;34;248;;x
13859;66;34;232;;x
13860;67;34;236;;x
13861;68;34;240;;x
13862;69;34;244;;x
13863;70;34;248;;x
13864;71;34;232;;x
13865;72;34;236;;x
13866;73;34;240;;x
13867;74;34;244;;x
13868;75;34;248;;x
13869;76;34;232;;x
13870;77;34;236;;x
13871;78;34;240;;x
13872;79;34;244;;x
13873;80;34;248;;x
13874;81;34;232;;x
13875;82;34;236;;x
13876;83;34;240;;x
13877;84;34;244;;x
13878;85;34;248;;x
13879;86;34;232;;x
13880;87;34;236;;x
13881;88;34;240;;x
13882;89;34;244;;x
13883;90;34;248;;x
13884;91;34;232;;x
13885;92;34;236;;x
13886;93;34;240;;x
13887;94;34;244;;x
13888;95;34;248;;x
13889;96;34;232;;x
13890;97;34;236;;x
13891;98;34;240;;x
13892;99;34;244;;x
13893;100;34;248;;x
13894;101;34;232;;x
13895;102;34;236;;x
13896;103;34;240;;x
13897;104;34;244;;x
13898;105;34;248;;x
13899;106;34;232;;x
13900;107;34;236;;x
13901;108;34;240;;x
13902;109;34;244;;x
13903;110;34;248;;x
13904;111;34;232;;x
13905;112;34;236;;x
13906;113;34;240;;x
13907;114;34;244;;x
13908;115;34;248;;x
13909;116;34;232;;x
13910;117;34;236;;x
13911;118;34;240;;x
13912;119;34;244;;x
13913;120;34;248;;x
13914;121;34;232;;x
13915;122;34;236;;x
13916;123;34;240;;x
13917;124;34;244;;x
13918;125;34;248;;x
13919;126;34;232;;x
13920;0;34;236;;x
13921;1;34;240;;x
13922;2;34;244;;x
13923;3;34;248;;x
13924;4;34;232;;x
13925;5;34;236;;x
13926;6;34;240;;x
13927;7;34;244;;x
13928;8;34;248;;x
13929;9;34;232;;x
13930;10;34;236;;x
13931;11;34;240;;x
13932;12;34;244;;x
13933;13;34;248;;x
13934;14;34;232;;x
13935;15;34;236;;x
13936;16;34;240;;x
13937;17;34;244;;x
13938;18;34;248;;x
13939;19;35;232;;x
13940;20;35;236;;x
13941;21;35;240;;x
13942;22;35;244;;x
13943;23;35;248;;x
13944;24;35;232;;x
13945;25;35;236;;x
13946;26;35;240;;x
13947;27;35;244;;x
13948;28;35;248;;x
13949;29;35;232;;x
13950;30;35;236;;x
13951;31;35;240;;x
13952;32;35;244;;x
13953;33;35;248;;x
13954;34;35;232;;x
13955;35;35;236;;x
13956;36;35;240;;x
13957;37;35;244;;x
13958;38;35;248;;x
13959;39;35;232;;x
13960;40;35;236;;x
13961;41;35;240;;x
13962;42;35;244;;x
13963;43;35;248;;x
13964;44;35;232;;x
13965;45;35;236;;x
