province;red;green;blue;x;x;
11908;79;19;248;;x;
11909;80;19;232;;x;
11910;81;19;236;;x;
11911;82;19;240;;x;
11912;83;19;244;;x;
11913;84;19;248;;x;
11914;85;19;232;;x;
11915;86;19;236;;x;
11916;87;19;240;;x;
11917;88;19;244;;x;
11918;89;19;248;;x;
11919;90;19;232;;x;
11920;91;19;236;;x;
11921;92;19;240;;x;
11922;93;19;244;;x;
11923;94;19;248;;x;
11924;95;19;232;;x;
11925;96;19;236;;x;
11926;97;19;240;;x;
11927;98;19;244;;x;
11928;99;19;248;;x;
11929;100;19;232;;x;
11930;101;19;236;;x;
11931;102;19;240;;x;
11932;103;19;244;;x;
11933;104;19;248;;x;
11934;105;19;232;;x;
11935;106;19;236;;x;
11936;107;19;240;;x;
11937;108;19;244;;x;
11938;109;19;248;;x;
11939;110;19;232;;x;
11940;111;19;236;;x;
11941;112;19;240;;x;
11942;113;19;244;;x;
11943;114;19;248;;x;
11944;115;19;232;;x;
11945;116;19;236;;x;
11946;117;19;240;;x;
11947;118;19;244;;x;
11948;119;19;248;;x;
11949;120;19;232;;x;
11950;121;19;236;;x;
11951;122;19;240;;x;
11952;123;19;244;;x;
11953;124;19;248;;x;
11954;125;19;232;;x;
11955;126;19;236;;x;
11956;0;19;240;;x;
11957;1;19;244;;x;
11958;2;19;248;;x;
11959;3;19;232;;x;
11960;4;19;236;;x;
11961;5;19;240;;x;
11962;6;19;244;;x;
11963;7;19;248;;x;
11964;8;19;232;;x;
11965;9;19;236;;x;
11966;10;19;240;;x;
11967;11;19;244;;x;
11968;12;19;248;;x;
11969;13;19;232;;x;
11970;14;19;236;;x;
11971;15;19;240;;x;
11972;16;19;244;;x;
11973;17;19;248;;x;
11974;18;19;232;;x;
11975;19;19;236;;x;
11976;20;19;240;;x;
11977;21;19;244;;x;
11978;22;19;248;;x;
11979;23;19;232;;x;
11980;24;19;236;;x;
11981;25;19;240;;x;
11982;26;19;244;;x;
11983;27;19;248;;x;
11984;28;19;232;;x;
11985;29;19;236;;x;
11986;30;19;240;;x;
11987;31;19;244;;x;
11988;32;19;248;;x;
11989;33;19;232;;x;
11990;34;19;236;;x;
11991;35;19;240;;x;
11992;36;19;244;;x;
11993;37;19;248;;x;
11994;38;19;232;;x;
11995;39;19;236;;x;
11996;40;19;240;;x;
11997;41;19;244;;x;
11998;42;19;248;;x;
11999;43;20;232;;x;
12000;44;20;236;;x;
12001;45;20;240;;x;
12002;46;20;244;;x;
12003;47;20;248;;x;
12004;48;20;232;;x;
12005;49;20;236;;x;
12006;50;20;240;;x;
12007;51;20;244;;x;
12008;52;20;248;;x;
12009;53;20;232;;x;
12010;54;20;236;;x;
12011;55;20;240;;x;
12012;56;20;244;;x;
12013;57;20;248;;x;
12014;58;20;232;;x;
12015;59;20;236;;x;
12016;60;20;240;;x;
12017;61;20;244;;x;
12018;62;20;248;;x;
12019;63;20;232;;x;
12020;64;20;236;;x;
12021;65;20;240;;x;
12022;66;20;244;;x;
12023;67;20;248;;x;
12024;68;20;232;;x;
12025;69;20;236;;x;
12026;70;20;240;;x;
12027;71;20;244;;x;
12028;72;20;248;;x;
12029;73;20;232;;x;
12030;74;20;236;;x;
12031;75;20;240;;x;
12032;76;20;244;;x;
12033;77;20;248;;x;
12034;78;20;232;;x;
12035;79;20;236;;x;
12036;80;20;240;;x;
12037;81;20;244;;x;
12038;82;20;248;;x;
12039;83;20;232;;x;
12040;84;20;236;;x;
12041;85;20;240;;x;
12042;86;20;244;;x;
12043;87;20;248;;x;
12044;88;20;232;;x;
12045;89;20;236;;x;
12046;90;20;240;;x;
12047;91;20;244;;x;
12048;92;20;248;;x;
12049;93;20;232;;x;
12050;94;20;236;;x;
12051;95;20;240;;x;
12052;96;20;244;;x;
12053;97;20;248;;x;
12054;98;20;232;;x;
12055;99;20;236;;x;
12056;100;20;240;;x;
12057;101;20;244;;x;
12058;102;20;248;;x;
12059;103;20;232;;x;
12060;104;20;236;;x;
12061;105;20;240;;x;
12062;106;20;244;;x;
12063;107;20;248;;x;
12064;108;20;232;;x;
12065;109;20;236;;x;
12066;110;20;240;;x;
12067;111;20;244;;x;
12068;112;20;248;;x;
12069;113;20;232;;x;
12070;114;20;236;;x;
12071;115;20;240;;x;
12072;116;20;244;;x;
12073;117;20;248;;x;
12074;118;20;232;;x;
12075;119;20;236;;x;
12076;120;20;240;;x;
12077;121;20;244;;x;
12078;122;20;248;;x;
12079;123;20;232;;x;
12080;124;20;236;;x;
12081;125;20;240;;x;
12082;126;20;244;;x;
12083;0;20;248;;x;
12084;1;20;232;;x;
12085;2;20;236;;x;
12086;3;20;240;;x;
12087;4;20;244;;x;
12088;5;20;248;;x;
12089;6;20;232;;x;
12090;7;20;236;;x;
12091;8;20;240;;x;
12092;9;20;244;;x;
12093;10;20;248;;x;
12094;11;20;232;;x;
12095;12;20;236;;x;
12096;13;20;240;;x;
12097;14;20;244;;x;
12098;15;20;248;;x;
12099;16;21;232;;x;
12100;17;21;236;;x;
12101;18;21;240;;x;
12102;19;21;244;;x;
12103;20;21;248;;x;
12104;21;21;232;;x;
12105;22;21;236;;x;
12106;23;21;240;;x;
12107;24;21;244;;x;
12108;25;21;248;;x;
12109;26;21;232;;x;
12110;27;21;236;;x;
12111;28;21;240;;x;
12112;29;21;244;;x;
12113;30;21;248;;x;
12114;31;21;232;;x;
12115;32;21;236;;x;
12116;33;21;240;;x;
12117;34;21;244;;x;
12118;35;21;248;;x;
12119;36;21;232;;x;
12120;37;21;236;;x;
12121;38;21;240;;x;
12122;39;21;244;;x;
12123;40;21;248;;x;
12124;41;21;232;;x;
12125;42;21;236;;x;
12126;43;21;240;;x;
12127;44;21;244;;x;
12128;45;21;248;;x;
12129;46;21;232;;x;
12130;47;21;236;;x;
12131;48;21;240;;x;
12132;49;21;244;;x;
12133;50;21;248;;x;
12134;51;21;232;;x;
12135;52;21;236;;x;
12136;53;21;240;;x;
12137;54;21;244;;x;
12138;55;21;248;;x;
12139;56;21;232;;x;
12140;57;21;236;;x;
12141;58;21;240;;x;
12142;59;21;244;;x;
12143;60;21;248;;x;
12144;61;21;232;;x;
12145;62;21;236;;x;
12146;63;21;240;;x;
12147;64;21;244;;x;
12148;65;21;248;;x;
12149;66;21;232;;x;
12150;67;21;236;;x;
12151;68;21;240;;x;
12152;69;21;244;;x;
12153;70;21;248;;x;
12154;71;21;232;;x;
12155;72;21;236;;x;
12156;73;21;240;;x;
12157;74;21;244;;x;
12158;75;21;248;;x;
12159;76;21;232;;x;
12160;77;21;236;;x;
12161;78;21;240;;x;
12162;79;21;244;;x;
12163;80;21;248;;x;
12164;81;21;232;;x;
12165;82;21;236;;x;
12166;83;21;240;;x;
12167;84;21;244;;x;
12168;85;21;248;;x;
12169;86;21;232;;x;
12170;87;21;236;;x;
12171;88;21;240;;x;
12172;89;21;244;;x;
12173;90;21;248;;x;
12174;91;21;232;;x;
12175;92;21;236;;x;
12176;93;21;240;;x;
12177;94;21;244;;x;
12178;95;21;248;;x;
12179;96;21;232;;x;
12180;97;21;236;;x;
12181;98;21;240;;x;
12182;99;21;244;;x;
12183;100;21;248;;x;
12184;101;21;232;;x;
12185;102;21;236;;x;
12186;103;21;240;;x;
12187;104;21;244;;x;
12188;105;21;248;;x;
12189;106;21;232;;x;
12190;107;21;236;;x;
12191;108;21;240;;x;
12192;109;21;244;;x;
12193;110;21;248;;x;
12194;111;21;232;;x;
12195;112;21;236;;x;
12196;113;21;240;;x;
12197;114;21;244;;x;
12198;115;21;248;;x;
12199;116;22;232;;x;
12200;117;22;236;;x;
12201;118;22;240;;x;
12202;119;22;244;;x;
12203;120;22;248;;x;
12204;121;22;232;;x;
12205;122;22;236;;x;
12206;123;22;240;;x;
12207;124;22;244;;x;
12208;125;22;248;;x;
12209;126;22;232;;x;
12210;0;22;236;;x;
12211;1;22;240;;x;
12212;2;22;244;;x;
12213;3;22;248;;x;
12214;4;22;232;;x;
12215;5;22;236;;x;
12216;6;22;240;;x;
12217;7;22;244;;x;
12218;8;22;248;;x;
12219;9;22;232;;x;
12220;10;22;236;;x;
12221;11;22;240;;x;
12222;12;22;244;;x;
12223;13;22;248;;x;
12224;14;22;232;;x;
12225;15;22;236;;x;
12226;16;22;240;;x;
12227;17;22;244;;x;
12228;18;22;248;;x;
12229;19;22;232;;x;
12230;20;22;236;;x;
12231;21;22;240;;x;
12232;22;22;244;;x;
12233;23;22;248;;x;
12234;24;22;232;;x;
12235;25;22;236;;x;
12236;26;22;240;;x;
12237;27;22;244;;x;
12238;28;22;248;;x;
12239;29;22;232;;x;
12240;30;22;236;;x;
12241;31;22;240;;x;
12242;32;22;244;;x;
12243;33;22;248;;x;
12244;34;22;232;;x;
12245;35;22;236;;x;
12246;36;22;240;;x;
12247;37;22;244;;x;
12248;38;22;248;;x;
12249;39;22;232;;x;
12250;40;22;236;;x;
12251;41;22;240;;x;
12252;42;22;244;;x;
12253;43;22;248;;x;
12254;44;22;232;;x;
12255;45;22;236;;x;
12256;46;22;240;;x;
12257;47;22;244;;x;
12258;48;22;248;;x;
12259;49;22;232;;x;
12260;50;22;236;;x;
12261;51;22;240;;x;
12262;52;22;244;;x;
12263;53;22;248;;x;
12264;54;22;232;;x;
12265;55;22;236;;x;
12266;56;22;240;;x;
12267;57;22;244;;x;
12268;58;22;248;;x;
12269;59;22;232;;x;
12270;60;22;236;;x;
12271;61;22;240;;x;
12272;62;22;244;;x;
12273;63;22;248;;x;
12274;64;22;232;;x;
12275;65;22;236;;x;
12276;66;22;240;;x;
12277;67;22;244;;x;
12278;68;22;248;;x;
12279;69;22;232;;x;
12280;70;22;236;;x;
12281;71;22;240;;x;
12282;72;22;244;;x;
12283;73;22;248;;x;
12284;74;22;232;;x;
12285;75;22;236;;x;
12286;76;22;240;;x;
12287;77;22;244;;x;
12288;78;22;248;;x;
12289;79;22;232;;x;
12290;80;22;236;;x;
12291;81;22;240;;x;
12292;82;22;244;;x;
12293;83;22;248;;x;
12294;84;22;232;;x;
12295;85;22;236;;x;
12296;86;22;240;;x;
12297;87;22;244;;x;
12298;88;22;248;;x;
12299;89;23;232;;x;
12300;90;23;236;;x;
12301;91;23;240;;x;
12302;92;23;244;;x;
12303;93;23;248;;x;
12304;94;23;232;;x;
12305;95;23;236;;x;
12306;96;23;240;;x;
12307;97;23;244;;x;
12308;98;23;248;;x;
12309;99;23;232;;x;
12310;100;23;236;;x;
12311;101;23;240;;x;
12312;102;23;244;;x;
12313;103;23;248;;x;
12314;104;23;232;;x;
12315;105;23;236;;x;
12316;106;23;240;;x;
12317;107;23;244;;x;
12318;108;23;248;;x;
12319;109;23;232;;x;
12320;110;23;236;;x;
12321;111;23;240;;x;
12322;112;23;244;;x;
12323;113;23;248;;x;
12324;114;23;232;;x;
12325;115;23;236;;x;
12326;116;23;240;;x;
12327;117;23;244;;x;
12328;118;23;248;;x;
12329;119;23;232;;x;
12330;120;23;236;;x;
12331;121;23;240;;x;
12332;122;23;244;;x;
12333;123;23;248;;x;
12334;124;23;232;;x;
12335;125;23;236;;x;
12336;126;23;240;;x;
12337;0;23;244;;x;
12338;1;23;248;;x;
12339;2;23;232;;x;
12340;3;23;236;;x;
12341;4;23;240;;x;
12342;5;23;244;;x;
12343;6;23;248;;x;
12344;7;23;232;;x;
12345;8;23;236;;x;
12346;9;23;240;;x;
12347;10;23;244;;x;
12348;11;23;248;;x;
12349;12;23;232;;x;
12350;13;23;236;;x;
12351;14;23;240;;x;
12352;15;23;244;;x;
12353;16;23;248;;x;
12354;17;23;232;;x;
12355;18;23;236;;x;
12356;19;23;240;;x;
12357;20;23;244;;x;
12358;21;23;248;;x;
12359;22;23;232;;x;
12360;23;23;236;;x;
12361;24;23;240;;x;
12362;25;23;244;;x;
12363;26;23;248;;x;
12364;27;23;232;;x;
12365;28;23;236;;x;
12366;29;23;240;;x;
12367;30;23;244;;x;
12368;31;23;248;;x;
12369;32;23;232;;x;
12370;33;23;236;;x;
12371;34;23;240;;x;
12372;35;23;244;;x;
12373;36;23;248;;x;
12374;37;23;232;;x;
12375;38;23;236;;x;
12376;39;23;240;;x;
12377;40;23;244;;x;
12378;41;23;248;;x;
12379;42;23;232;;x;
12380;43;23;236;;x;
12381;44;23;240;;x;
12382;45;23;244;;x;
12383;46;23;248;;x;
12384;47;23;232;;x;
12385;48;23;236;;x;
12386;49;23;240;;x;
12387;50;23;244;;x;
12388;51;23;248;;x;
12389;52;23;232;;x;
12390;53;23;236;;x;
12391;54;23;240;;x;
12392;55;23;244;;x;
12393;56;23;248;;x;
12394;57;23;232;;x;
12395;58;23;236;;x;
12396;59;23;240;;x;
12397;60;23;244;;x;
12398;61;23;248;;x;
12399;62;24;232;;x;
12400;63;24;236;;x;
12401;64;24;240;;x;
12402;65;24;244;;x;
12403;66;24;248;;x;
12404;67;24;232;;x;
12405;68;24;236;;x;
12406;69;24;240;;x;
12407;70;24;244;;x;
12408;71;24;248;;x;
12409;72;24;232;;x;
12410;73;24;236;;x;
12411;74;24;240;;x;
12412;75;24;244;;x;
12413;76;24;248;;x;
12414;77;24;232;;x;
12415;78;24;236;;x;
12416;79;24;240;;x;
12417;80;24;244;;x;
12418;81;24;248;;x;
12419;82;24;232;;x;
12420;83;24;236;;x;
12421;84;24;240;;x;
12422;85;24;244;;x;
12423;86;24;248;;x;
12424;87;24;232;;x;
12425;88;24;236;;x;
12426;89;24;240;;x;
12427;90;24;244;;x;
12428;91;24;248;;x;
12429;92;24;232;;x;
12430;93;24;236;;x;
12431;94;24;240;;x;
12432;95;24;244;;x;
12433;96;24;248;;x;
12434;97;24;232;;x;
12435;98;24;236;;x;
12436;99;24;240;;x;
12437;100;24;244;;x;
12438;101;24;248;;x;
12439;102;24;232;;x;
12440;103;24;236;;x;
12441;104;24;240;;x;
12442;105;24;244;;x;
12443;106;24;248;;x;
12444;107;24;232;;x;
12445;108;24;236;;x;
12446;109;24;240;;x;
12447;110;24;244;;x;
12448;111;24;248;;x;
12449;112;24;232;;x;
12450;113;24;236;;x;
12451;114;24;240;;x;
12452;115;24;244;;x;
12453;116;24;248;;x;
12454;117;24;232;;x;
12455;118;24;236;;x;
12456;119;24;240;;x;
12457;120;24;244;;x;
12458;121;24;248;;x;
12459;122;24;232;;x;
12460;123;24;236;;x;
12461;124;24;240;;x;
12462;125;24;244;;x;
12463;126;24;248;;x;
12464;0;24;232;;x;
12465;1;24;236;;x;
12466;2;24;240;;x;
12467;3;24;244;;x;
12468;4;24;248;;x;
12469;5;24;232;;x;
12470;6;24;236;;x;
12471;7;24;240;;x;
12472;8;24;244;;x;
12473;9;24;248;;x;
12474;10;24;232;;x;
12475;11;24;236;;x;
12476;12;24;240;;x;
12477;13;24;244;;x;
12478;14;24;248;;x;
12479;15;24;232;;x;
12480;16;24;236;;x;
12481;17;24;240;;x;
12482;18;24;244;;x;
12483;19;24;248;;x;
12484;20;24;232;;x;
12485;21;24;236;;x;
12486;22;24;240;;x;
12487;23;24;244;;x;
12488;24;24;248;;x;
12489;25;24;232;;x;
12490;26;24;236;;x;
12491;27;24;240;;x;
12492;28;24;244;;x;
12493;29;24;248;;x;
12494;30;24;232;;x;
12495;31;24;236;;x;
12496;32;24;240;;x;
12497;33;24;244;;x;
12498;34;24;248;;x;
12499;35;25;232;;x;
12500;36;25;236;;x;
12501;37;25;240;;x;
12502;38;25;244;;x;
12503;39;25;248;;x;
12504;40;25;232;;x;
12505;41;25;236;;x;
12506;42;25;240;;x;
12507;43;25;244;;x;
12508;44;25;248;;x;
12509;45;25;232;;x;
12510;46;25;236;;x;
12511;47;25;240;;x;
12512;48;25;244;;x;
12513;49;25;248;;x;
12514;50;25;232;;x;
12515;51;25;236;;x;
12516;52;25;240;;x;
12517;53;25;244;;x;
12518;54;25;248;;x;
12519;55;25;232;;x;
12520;56;25;236;;x;
12521;57;25;240;;x;
12522;58;25;244;;x;
12523;59;25;248;;x;
12524;60;25;232;;x;
12525;61;25;236;;x;
12526;62;25;240;;x;
12527;63;25;244;;x;
12528;64;25;248;;x;
12529;65;25;232;;x;
12530;66;25;236;;x;
12531;67;25;240;;x;
12532;68;25;244;;x;
12533;69;25;248;;x;
12534;70;25;232;;x;
12535;71;25;236;;x;
12536;72;25;240;;x;
12537;73;25;244;;x;
12538;74;25;248;;x;
12539;75;25;232;;x;
12540;76;25;236;;x;
12541;77;25;240;;x;
12542;78;25;244;;x;
12543;79;25;248;;x;
12544;80;25;232;;x;
12545;81;25;236;;x;
12546;82;25;240;;x;
12547;83;25;244;;x;
12548;84;25;248;;x;
12549;85;25;232;;x;
12550;86;25;236;;x;
12551;87;25;240;;x;
12552;88;25;244;;x;
12553;89;25;248;;x;
12554;90;25;232;;x;
12555;91;25;236;;x;
12556;92;25;240;;x;
12557;93;25;244;;x;
12558;94;25;248;;x;
12559;95;25;232;;x;
12560;96;25;236;;x;
12561;97;25;240;;x;
12562;98;25;244;;x;
12563;99;25;248;;x;
12564;100;25;232;;x;
12565;101;25;236;;x;
12566;102;25;240;;x;
12567;103;25;244;;x;
12568;104;25;248;;x;
12569;105;25;232;;x;
12570;106;25;236;;x;
12571;107;25;240;;x;
12572;108;25;244;;x;
12573;109;25;248;;x;
12574;110;25;232;;x;
12575;111;25;236;;x;
12576;112;25;240;;x;
12577;113;25;244;;x;
12578;114;25;248;;x;
12579;115;25;232;;x;
12580;116;25;236;;x;
12581;117;25;240;;x;
12582;118;25;244;;x;
12583;119;25;248;;x;
12584;120;25;232;;x;
12585;121;25;236;;x;
12586;122;25;240;;x;
12587;123;25;244;;x;
12588;124;25;248;;x;
12589;125;25;232;;x;
12590;126;25;236;;x;
12591;0;25;240;;x;
12592;1;25;244;;x;
12593;2;25;248;;x;
12594;3;25;232;;x;
12595;4;25;236;;x;
12596;5;25;240;;x;
12597;6;25;244;;x;
12598;7;25;248;;x;
12599;8;26;232;;x;
12600;9;26;236;;x;
12601;10;26;240;;x;
12602;11;26;244;;x;
12603;12;26;248;;x;
12604;13;26;232;;x;
12605;14;26;236;;x;
12606;15;26;240;;x;
12607;16;26;244;;x;
12608;17;26;248;;x;
12609;18;26;232;;x;
12610;19;26;236;;x;
12611;20;26;240;;x;
12612;21;26;244;;x;
12613;22;26;248;;x;
12614;23;26;232;;x;
12615;24;26;236;;x;
12616;25;26;240;;x;
12617;26;26;244;;x;
12618;27;26;248;;x;
12619;28;26;232;;x;
12620;29;26;236;;x;
12621;30;26;240;;x;
12622;31;26;244;;x;
12623;32;26;248;;x;
12624;33;26;232;;x;
12625;34;26;236;;x;
12626;35;26;240;;x;
12627;36;26;244;;x;
12628;37;26;248;;x;
12629;38;26;232;;x;
12630;39;26;236;;x;
12631;40;26;240;;x;
12632;41;26;244;;x;
12633;42;26;248;;x;
12634;43;26;232;;x;
12635;44;26;236;;x;
12636;45;26;240;;x;
12637;46;26;244;;x;
12638;47;26;248;;x;
12639;48;26;232;;x;
12640;49;26;236;;x;
12641;50;26;240;;x;
12642;51;26;244;;x;
12643;52;26;248;;x;
12644;53;26;232;;x;
12645;54;26;236;;x;
12646;55;26;240;;x;
12647;56;26;244;;x;
12648;57;26;248;;x;
12649;58;26;232;;x;
12650;59;26;236;;x;
12651;60;26;240;;x;
12652;61;26;244;;x;
12653;62;26;248;;x;
12654;63;26;232;;x;
12655;64;26;236;;x;
12656;65;26;240;;x;
12657;66;26;244;;x;
12658;67;26;248;;x;
12659;68;26;232;;x;
12660;69;26;236;;x;
12661;70;26;240;;x;
12662;71;26;244;;x;
12663;72;26;248;;x;
12664;73;26;232;;x;
12665;74;26;236;;x;
12666;75;26;240;;x;
12667;76;26;244;;x;
12668;77;26;248;;x;
12669;78;26;232;;x;
12670;79;26;236;;x;
12671;80;26;240;;x;
12672;81;26;244;;x;
12673;82;26;248;;x;
12674;83;26;232;;x;
12675;84;26;236;;x;
12676;85;26;240;;x;
12677;86;26;244;;x;
12678;87;26;248;;x;
12679;88;26;232;;x;
12680;89;26;236;;x;
12681;90;26;240;;x;
12682;91;26;244;;x;
12683;92;26;248;;x;
12684;93;26;232;;x;
12685;94;26;236;;x;
12686;95;26;240;;x;
12687;96;26;244;;x;
12688;97;26;248;;x;
12689;98;26;232;;x;
12690;99;26;236;;x;
12691;100;26;240;;x;
12692;101;26;244;;x;
12693;102;26;248;;x;
12694;103;26;232;;x;
12695;104;26;236;;x;
12696;105;26;240;;x;
12697;106;26;244;;x;
12698;107;26;248;;x;
12699;108;27;232;;x;
12700;109;27;236;;x;
12701;110;27;240;;x;
12702;111;27;244;;x;
12703;112;27;248;;x;
12704;113;27;232;;x;
12705;114;27;236;;x;
12706;115;27;240;;x;
12707;116;27;244;;x;
12708;117;27;248;;x;
12709;118;27;232;;x;
12710;119;27;236;;x;
12711;120;27;240;;x;
12712;121;27;244;;x;
12713;122;27;248;;x;
12714;123;27;232;;x;
12715;124;27;236;;x;
12716;125;27;240;;x;
12717;126;27;244;;x;
12718;0;27;248;;x;
12719;1;27;232;;x;
12720;2;27;236;;x;
12721;3;27;240;;x;
12722;4;27;244;;x;
12723;5;27;248;;x;
12724;6;27;232;;x;
12725;7;27;236;;x;
12726;8;27;240;;x;
12727;9;27;244;;x;
12728;10;27;248;;x;
12729;11;27;232;;x;
12730;12;27;236;;x;
12731;13;27;240;;x;
12732;14;27;244;;x;
12733;15;27;248;;x;
12734;16;27;232;;x;
12735;17;27;236;;x;
12736;18;27;240;;x;
12737;19;27;244;;x;
12738;20;27;248;;x;
12739;21;27;232;;x;
12740;22;27;236;;x;
12741;23;27;240;;x;
12742;24;27;244;;x;
12743;25;27;248;;x;
12744;26;27;232;;x;
12745;27;27;236;;x;
12746;28;27;240;;x;
12747;29;27;244;;x;
12748;30;27;248;;x;
12749;31;27;232;;x;
12750;32;27;236;;x;
12751;33;27;240;;x;
12752;34;27;244;;x;
12753;35;27;248;;x;
12754;36;27;232;;x;
12755;37;27;236;;x;
12756;38;27;240;;x;
12757;39;27;244;;x;
12758;40;27;248;;x;
12759;41;27;232;;x;
12760;42;27;236;;x;
12761;43;27;240;;x;
12762;44;27;244;;x;
12763;45;27;248;;x;
12764;46;27;232;;x;
12765;47;27;236;;x;
12766;48;27;240;;x;
12767;49;27;244;;x;
12768;50;27;248;;x;
12769;51;27;232;;x;
12770;52;27;236;;x;
12771;53;27;240;;x;
12772;54;27;244;;x;
12773;55;27;248;;x;
12774;56;27;232;;x;
12775;57;27;236;;x;
12776;58;27;240;;x;
12777;59;27;244;;x;
12778;60;27;248;;x;
12779;61;27;232;;x;
12780;62;27;236;;x;
12781;63;27;240;;x;
12782;64;27;244;;x;
12783;65;27;248;;x;
12784;66;27;232;;x;
12785;67;27;236;;x;
12786;68;27;240;;x;
12787;69;27;244;;x;
12788;70;27;248;;x;
12789;71;27;232;;x;
12790;72;27;236;;x;
12791;73;27;240;;x;
12792;74;27;244;;x;
12793;75;27;248;;x;
12794;76;27;232;;x;
12795;77;27;236;;x;
12796;78;27;240;;x;
12797;79;27;244;;x;
12798;80;27;248;;x;
12799;81;28;232;;x;
12800;82;28;236;;x;
12801;83;28;240;;x;
12802;84;28;244;;x;
12803;85;28;248;;x;
12804;86;28;232;;x;
12805;87;28;236;;x;
12806;88;28;240;;x;
12807;89;28;244;;x;
12808;90;28;248;;x;
12809;91;28;232;;x;
12810;92;28;236;;x;
12811;93;28;240;;x;
12812;94;28;244;;x;
12813;95;28;248;;x;
12814;96;28;232;;x;
12815;97;28;236;;x;
12816;98;28;240;;x;
12817;99;28;244;;x;
12818;100;28;248;;x;
12819;101;28;232;;x;
12820;102;28;236;;x;
12821;103;28;240;;x;
12822;104;28;244;;x;
12823;105;28;248;;x;
12824;106;28;232;;x;
12825;107;28;236;;x;
12826;108;28;240;;x;
12827;109;28;244;;x;
12828;110;28;248;;x;
12829;111;28;232;;x;
12830;112;28;236;;x;
12831;113;28;240;;x;
12832;114;28;244;;x;
12833;115;28;248;;x;
12834;116;28;232;;x;
12835;117;28;236;;x;
12836;118;28;240;;x;
12837;119;28;244;;x;
12838;120;28;248;;x;
12839;121;28;232;;x;
12840;122;28;236;;x;
12841;123;28;240;;x;
12842;124;28;244;;x;
12843;125;28;248;;x;
12844;126;28;232;;x;
12845;0;28;236;;x;
12846;1;28;240;;x;
12847;2;28;244;;x;
12848;3;28;248;;x;
12849;4;28;232;;x;
12850;5;28;236;;x;
12851;6;28;240;;x;
12852;7;28;244;;x;
12853;8;28;248;;x;
12854;9;28;232;;x;
12855;10;28;236;;x;
12856;11;28;240;;x;
12857;12;28;244;;x;
12858;13;28;248;;x;
12859;14;28;232;;x;
12860;15;28;236;;x;
12861;16;28;240;;x;
12862;17;28;244;;x;
12863;18;28;248;;x;
12864;19;28;232;;x;
12865;20;28;236;;x;
12866;21;28;240;;x;
12867;22;28;244;;x;
12868;23;28;248;;x;
12869;24;28;232;;x;
12870;25;28;236;;x;
12871;26;28;240;;x;
12872;27;28;244;;x;
12873;28;28;248;;x;
12874;29;28;232;;x;
12875;30;28;236;;x;
12876;31;28;240;;x;
12877;32;28;244;;x;
12878;33;28;248;;x;
12879;34;28;232;;x;
12880;35;28;236;;x;
12881;36;28;240;;x;
12882;37;28;244;;x;
12883;38;28;248;;x;
12884;39;28;232;;x;
12885;40;28;236;;x;
12886;41;28;240;;x;
12887;42;28;244;;x;
12888;43;28;248;;x;
12889;44;28;232;;x;
12890;45;28;236;;x;
12891;46;28;240;;x;
12892;47;28;244;;x;
12893;48;28;248;;x;
12894;49;28;232;;x;
12895;50;28;236;;x;
12896;51;28;240;;x;
12897;52;28;244;;x;
12898;53;28;248;;x;
12899;54;29;232;;x;
12900;55;29;236;;x;
12901;56;29;240;;x;
12902;57;29;244;;x;
12903;58;29;248;;x;
12904;59;29;232;;x;
12905;60;29;236;;x;
12906;61;29;240;;x;
12907;62;29;244;;x;
12908;63;29;248;;x;
12909;64;29;232;;x;
12910;65;29;236;;x;
12911;66;29;240;;x;
12912;67;29;244;;x;
12913;68;29;248;;x;
12914;69;29;232;;x;
12915;70;29;236;;x;
12916;71;29;240;;x;
12917;72;29;244;;x;
12918;73;29;248;;x;
12919;74;29;232;;x;
12920;75;29;236;;x;
12921;76;29;240;;x;
12922;77;29;244;;x;
12923;78;29;248;;x;
12924;79;29;232;;x;
12925;80;29;236;;x;
12926;81;29;240;;x;
12927;82;29;244;;x;
12928;83;29;248;;x;
12929;84;29;232;;x;
12930;85;29;236;;x;
12931;86;29;240;;x;
12932;87;29;244;;x;
12933;88;29;248;;x;
12934;89;29;232;;x;
12935;90;29;236;;x;
12936;91;29;240;;x;
12937;92;29;244;;x;
12938;93;29;248;;x;
12939;94;29;232;;x;
12940;95;29;236;;x;
12941;96;29;240;;x;
12942;97;29;244;;x;
12943;98;29;248;;x;
12944;99;29;232;;x;
12945;100;29;236;;x;
12946;101;29;240;;x;
12947;102;29;244;;x;
12948;103;29;248;;x;
12949;104;29;232;;x;
12950;105;29;236;;x;
12951;106;29;240;;x;
12952;107;29;244;;x;
12953;108;29;248;;x;
12954;109;29;232;;x;
12955;110;29;236;;x;
12956;111;29;240;;x;
12957;112;29;244;;x;
12958;113;29;248;;x;
12959;114;29;232;;x;
12960;115;29;236;;x;
12961;116;29;240;;x;
12962;117;29;244;;x;
12963;118;29;248;;x;
12964;119;29;232;;x;
12965;120;29;236;;x;
12966;121;29;240;;x;
12967;122;29;244;;x;
12968;123;29;248;;x;
12969;124;29;232;;x;
12970;125;29;236;;x;
12971;126;29;240;;x;
12972;0;29;244;;x;
12973;1;29;248;;x;
12974;2;29;232;;x;
12975;3;29;236;;x;
12976;4;29;240;;x;
12977;5;29;244;;x;
12978;6;29;248;;x;
12979;7;29;232;;x;
12980;8;29;236;;x;
12981;9;29;240;;x;
12982;10;29;244;;x;
